,match_id,Home,Away,Datetime,HomePos,HomePts,AwayPos,AwayPts,Result,HomeMatches,AwayMatches,OddsH1,OddsD1,OddsA1,OddsH2,OddsD2,OddsA2,OddsH3,OddsD3,OddsA3,OddsH4,OddsD4,OddsA4,OddsH5,OddsD5,OddsA5,HNplayers,HAverageAge,HNforeign,HPlayerValues,HMarketValue,ANplayers,AAverageAge,ANforeign,APlayerValues,AMarketValue,HATT,HMID,HDEF,HOVR,HATT,HMID,HDEF,HOVR
0,633593,Athletic Club,Real Betis,08/19/2012 18:00:00,0.0,0.0,0.0,0.0,3-5,0,0,1.83,3.5,4.2,1.85,3.5,4.1,1.85,3.5,4.1,1.8,3.4,4.0,1.85,3.5,4.2,29,23.2,3,117.6,4.06,33,24.8,8,51.4,1.56,79,75,76,76,75,76,74,75
1,633594,Real Madrid,Valencia,08/19/2012 18:00:00,0.0,0.0,0.0,0.0,1-1,0,0,1.25,6.0,10.0,1.26,5.75,9.75,1.26,5.75,9.75,1.25,5.0,10.0,1.25,5.5,9.5,33,24.5,18,586.5,17.77,27,24.6,14,171.2,6.34,84,85,82,84,80,79,78,79
2,633595,Barcelona,Real Sociedad,08/19/2012 20:00:00,,,,,5-1,0,0,1.1,9.0,26.0,1.08,10.0,23.0,1.08,10.0,23.0,1.12,7.0,14.0,1.11,8.0,17.0,27,25.2,9,621.0,23.0,22,24.7,6,69.0,3.14,86,84,84,85,77,74,75,76
3,633597,Levante,Atletico,08/19/2012 22:00:00,,,,,1-1,0,0,3.2,3.4,2.2,3.1,3.4,2.3,3.1,3.4,2.3,2.6,3.2,2.5,2.75,3.25,2.4,30,26.9,12,45.35,1.51,27,24.3,13,177.5,6.57,72,74,74,74,83,79,80,80
4,633599,Celta Vigo,Malaga,08/18/2012 18:00:00,0.0,0.0,0.0,0.0,0-1,0,0,2.25,3.25,3.2,2.25,3.4,3.25,2.25,3.4,3.25,2.4,3.2,2.7,2.38,3.2,2.88,29,25.4,10,36.95,1.27,33,25.8,21,111.3,3.37,71,73,71,72,76,79,77,78
5,633600,Mallorca,Espanyol,08/18/2012 22:00:00,,,,,2-1,0,0,2.0,3.3,3.8,2.0,3.3,4.1,2.0,3.3,4.1,2.1,3.2,3.2,2.1,3.25,3.3,32,24.5,13,59.85,1.87,27,24.9,12,58.9,2.18,72,73,71,72,75,73,74,74
6,633601,Rayo Vallecano,Granada,08/20/2012 20:00:00,0.0,0.0,0.0,0.0,1-0,0,0,2.2,3.3,3.3,2.15,3.3,3.3,2.15,3.3,3.3,2.1,3.2,3.2,2.15,3.25,3.2,34,25.9,8,41.7,1.23,29,26.2,14,77.7,2.68,74,74,72,73,73,73,72,73
7,633604,Real Betis,Athletic Club,01/21/2013 20:30:00,4.0,34.0,14.0,21.0,1-1,19,19,1.91,3.5,4.0,1.91,3.5,3.9,1.91,3.5,3.9,1.85,3.45,4.0,1.95,3.5,3.75,33,24.8,8,51.4,1.56,29,23.2,3,117.6,4.06,75,76,74,75,79,75,76,76
8,633607,Espanyol,Mallorca,01/18/2013 20:00:00,16.0,18.0,18.0,17.0,3-2,19,19,2.0,3.4,3.75,1.95,3.25,4.1,1.95,3.25,4.1,1.95,3.35,3.7,1.95,3.3,4.0,27,24.9,12,58.9,2.18,32,24.5,13,59.85,1.87,75,73,74,74,72,73,71,72
9,633608,Atletico,Athletic Club,08/27/2012 21:00:00,9.0,1.0,18.0,0.0,4-0,1,1,1.6,4.0,5.5,1.67,3.8,5.25,1.67,3.8,5.25,1.65,3.5,4.6,1.62,3.5,4.5,27,24.3,13,177.5,6.57,29,23.2,3,117.6,4.06,83,79,80,80,79,75,76,76
10,633610,Malaga,Celta Vigo,01/19/2013 21:00:00,5.0,31.0,15.0,18.0,1-1,19,19,1.62,3.75,5.5,1.6,3.8,5.75,1.6,3.8,5.75,1.53,3.85,6.0,1.61,3.75,5.5,33,25.8,21,111.3,3.37,29,25.4,10,36.95,1.27,76,79,77,78,71,73,71,72
11,633611,Espanyol,Zaragoza,08/25/2012 20:00:00,13.0,0.0,17.0,0.0,1-2,1,1,1.67,3.6,5.25,1.75,3.4,5.0,,,,1.7,3.5,4.4,1.67,3.4,4.33,27,24.9,12,58.9,2.18,34,25.1,12,50.05,1.47,75,73,74,74,76,71,72,72
12,633612,Real Sociedad,Barcelona,01/19/2013 17:00:00,9.0,26.0,1.0,55.0,3-2,19,19,10.0,5.5,1.29,9.5,6.25,1.25,9.5,6.25,1.25,10.0,5.2,1.27,9.0,5.5,1.3,22,24.7,6,69.0,3.14,27,25.2,9,621.0,23.0,77,74,75,76,86,84,84,85
13,633616,Osasuna,Barcelona,08/26/2012 18:00:00,19.0,0.0,1.0,3.0,1-2,1,1,12.0,6.0,1.22,11.0,6.25,1.22,,,,10.0,5.0,1.25,10.0,5.0,1.22,30,26.9,6,46.4,1.55,27,25.2,9,621.0,23.0,70,71,74,72,86,84,84,85
14,633618,Getafe,Sevilla,01/19/2013 19:00:00,11.0,25.0,12.0,22.0,1-1,19,19,2.7,3.25,2.6,2.7,3.25,2.6,2.7,3.25,2.6,2.5,3.3,2.65,2.5,3.3,2.8,28,26.0,5,70.7,2.53,31,24.3,13,134.1,4.33,74,75,74,75,78,74,74,76
15,633619,Granada,Rayo Vallecano,01/19/2013 15:00:00,17.0,17.0,6.0,31.0,2-0,19,19,2.15,3.3,3.4,2.25,3.2,3.25,2.25,3.2,3.25,2.3,3.3,2.9,2.2,3.3,3.25,29,26.2,14,77.7,2.68,34,25.9,8,41.7,1.23,73,73,72,73,74,74,72,73
16,633620,Valencia,Deportivo,08/26/2012 22:00:00,0.0,0.0,0.0,0.0,3-3,0,0,1.44,4.2,7.5,1.45,4.2,7.0,,,,1.45,3.9,6.5,1.36,4.0,7.0,27,24.6,14,171.2,6.34,29,27.7,15,59.3,2.04,80,79,78,79,73,72,72,73
17,633621,Getafe,Real Madrid,08/26/2012 20:00:00,14.0,0.0,11.0,1.0,2-1,1,1,9.5,5.5,1.29,10.5,5.5,1.26,10.5,5.5,1.26,8.5,4.8,1.3,9.0,5.0,1.25,28,26.0,5,70.7,2.53,33,24.5,18,586.5,17.77,74,75,74,75,84,85,82,84
18,633622,Granada,Sevilla,08/26/2012 20:00:00,16.0,0.0,5.0,3.0,1-1,1,1,3.0,3.25,2.38,3.0,3.25,2.45,3.0,3.25,2.45,2.7,3.2,2.4,2.75,3.25,2.2,29,26.2,14,77.7,2.68,31,24.3,13,134.1,4.33,73,73,72,73,78,74,74,76
19,633623,Rayo Vallecano,Real Betis,01/27/2013 16:00:00,6.0,31.0,4.0,35.0,3-0,20,20,2.25,3.3,3.2,2.25,3.25,3.2,2.25,3.25,3.2,2.3,3.3,2.9,2.3,3.4,3.0,34,25.9,8,41.7,1.23,33,24.8,8,51.4,1.56,74,74,72,73,75,76,74,75
20,633624,Athletic Club,Atletico,01/27/2013 20:00:00,14.0,22.0,2.0,47.0,3-0,20,20,3.0,3.25,2.38,2.95,3.25,2.4,2.95,3.25,2.4,3.0,3.3,2.25,2.9,3.3,2.37,29,23.2,3,117.6,4.06,27,24.3,13,177.5,6.57,79,75,76,76,83,79,80,80
21,633625,Levante,Valladolid,01/26/2013 17:00:00,8.0,30.0,10.0,28.0,2-1,20,20,2.0,3.4,3.75,1.95,3.3,4.0,1.95,3.3,4.0,1.95,3.35,3.7,1.95,3.4,3.8,30,26.9,12,45.35,1.51,24,25.8,8,23.85,0.994,72,74,74,74,73,74,73,73
22,633627,Real Betis,Atletico,09/26/2012 20:00:00,6.0,9.0,5.0,10.0,2-4,4,4,3.1,3.3,2.3,3.25,3.25,2.15,3.25,3.25,2.15,3.0,3.2,2.2,3.1,3.4,2.2,33,24.8,8,51.4,1.56,27,24.3,13,177.5,6.57,75,76,74,75,83,79,80,80
23,633630,Levante,Espanyol,09/02/2012 17:00:00,16.0,1.0,17.0,0.0,3-2,2,2,2.2,3.2,3.4,2.15,3.2,3.4,,,,2.1,3.3,3.1,2.25,3.2,3.3,30,26.9,12,45.35,1.51,27,24.9,12,58.9,2.18,72,74,74,74,75,73,74,74
24,633631,Celta Vigo,Real Sociedad,01/26/2013 15:00:00,17.0,19.0,9.0,29.0,1-1,20,20,2.2,3.4,3.2,2.15,3.4,3.25,2.15,3.4,3.25,2.1,3.3,3.3,2.2,3.4,3.2,29,25.4,10,36.95,1.27,22,24.7,6,69.0,3.14,71,73,71,72,77,74,75,76
25,633633,Mallorca,Real Sociedad,09/01/2012 21:00:00,6.0,4.0,12.0,3.0,1-0,2,2,2.1,3.2,3.6,2.1,3.25,3.75,2.1,3.25,3.75,1.85,3.4,3.8,2.05,3.3,3.6,32,24.5,13,59.85,1.87,22,24.7,6,69.0,3.14,72,73,71,72,77,74,75,76
26,633637,Deportivo,Getafe,09/01/2012 19:00:00,5.0,4.0,10.0,3.0,3-3,1,1,2.2,3.2,3.4,2.25,3.25,3.4,2.25,3.25,3.4,2.0,3.3,3.3,2.2,3.25,3.3,29,27.7,15,59.3,2.04,28,26.0,5,70.7,2.53,73,72,72,73,74,75,74,75
27,633638,Deportivo,Valencia,01/26/2013 21:00:00,20.0,16.0,7.0,30.0,2-3,20,20,2.88,3.2,2.5,2.85,3.4,2.4,2.85,3.4,2.4,2.9,3.3,2.3,2.9,3.3,2.37,29,27.7,15,59.3,2.04,27,24.6,14,171.2,6.34,73,72,72,73,80,79,78,79
28,633644,Valladolid,Real Betis,09/17/2012 20:30:00,6.0,6.0,18.0,0.0,0-1,3,2,2.1,3.3,3.5,2.15,3.5,3.4,2.15,3.5,3.4,2.1,3.2,3.2,2.15,3.2,2.88,24,25.8,8,23.85,0.994,33,24.8,8,51.4,1.56,73,74,73,73,75,76,74,75
29,633645,Espanyol,Athletic Club,09/16/2012 11:00:00,19.0,0.0,15.0,3.0,3-3,3,3,2.2,3.4,3.2,2.2,3.5,3.25,2.2,3.5,3.25,2.1,3.3,3.1,2.2,3.25,2.75,27,24.9,12,58.9,2.18,29,23.2,3,117.6,4.06,75,73,74,74,79,75,76,76
30,633647,Atletico,Real Betis,02/03/2013 20:00:00,2.0,47.0,5.0,35.0,1-0,21,21,1.44,4.33,7.0,1.4,4.5,7.75,1.4,4.5,7.75,1.37,4.6,7.5,1.44,4.33,7.0,27,24.3,13,177.5,6.57,33,24.8,8,51.4,1.56,83,79,80,80,75,76,74,75
31,633649,Valladolid,Athletic Club,02/01/2013 20:30:00,10.0,28.0,13.0,25.0,2-2,21,21,2.5,3.25,2.8,2.35,3.25,3.0,2.35,3.25,3.0,2.2,3.3,3.1,2.4,3.25,2.9,24,25.8,8,23.85,0.994,29,23.2,3,117.6,4.06,73,74,73,73,79,75,76,76
32,633652,Malaga,Zaragoza,02/03/2013 11:00:00,4.0,35.0,14.0,23.0,1-1,21,21,1.53,4.0,6.0,1.53,4.0,6.25,1.53,4.0,6.25,1.55,3.9,5.6,1.53,4.33,5.5,33,25.8,21,111.3,3.37,34,25.1,12,50.05,1.47,76,79,77,78,76,71,72,72
33,633657,Sevilla,Real Madrid,09/15/2012 21:00:00,8.0,5.0,9.0,4.0,1-0,3,3,5.0,4.0,1.62,5.5,4.2,1.53,5.5,4.2,1.53,5.7,3.8,1.5,5.5,4.0,1.44,31,24.3,13,134.1,4.33,33,24.5,18,586.5,17.77,78,74,74,76,84,85,82,84
34,633659,Valencia,Barcelona,02/03/2013 18:00:00,7.0,33.0,1.0,58.0,1-1,21,21,7.0,4.33,1.44,6.75,4.4,1.45,6.75,4.4,1.45,7.0,4.0,1.45,6.5,4.5,1.44,27,24.6,14,171.2,6.34,27,25.2,9,621.0,23.0,80,79,78,79,86,84,84,85
35,633660,Getafe,Deportivo,02/02/2013 17:00:00,12.0,26.0,20.0,16.0,3-1,21,21,2.05,3.25,3.75,1.95,3.3,4.0,1.95,3.3,4.0,1.9,3.45,3.8,1.9,3.4,4.0,28,26.0,5,70.7,2.53,29,27.7,15,59.3,2.04,74,75,74,75,73,72,72,73
36,633662,Sevilla,Rayo Vallecano,02/03/2013 16:00:00,11.0,26.0,6.0,34.0,2-1,21,21,1.5,4.33,6.0,1.5,4.2,6.25,1.5,4.2,6.25,1.55,3.9,5.6,1.5,4.33,6.0,31,24.3,13,134.1,4.33,34,25.9,8,41.7,1.23,78,74,74,76,74,74,72,73
37,633664,Real Betis,Espanyol,09/22/2012 19:00:00,8.0,6.0,19.0,1.0,1-0,3,4,1.95,3.5,3.75,1.95,3.6,3.6,1.95,3.6,3.6,2.0,3.3,3.3,2.0,3.4,3.0,33,24.8,8,51.4,1.56,27,24.9,12,58.9,2.18,75,76,74,75,75,73,74,74
38,633665,Athletic Club,Malaga,09/23/2012 18:50:00,15.0,4.0,2.0,10.0,0-0,4,4,2.2,3.4,3.2,2.25,3.4,3.3,2.25,3.4,3.3,2.2,3.2,3.0,2.0,3.3,3.1,29,23.2,3,117.6,4.06,33,25.8,21,111.3,3.37,79,75,76,76,76,79,77,78
39,633666,Levante,Real Sociedad,09/23/2012 15:00:00,14.0,4.0,10.0,6.0,2-1,4,4,2.1,3.4,3.4,2.0,3.4,3.6,2.0,3.4,3.6,2.0,3.3,3.3,2.0,3.2,3.2,30,26.9,12,45.35,1.51,22,24.7,6,69.0,3.14,72,74,74,74,77,74,75,76
40,633667,Rayo Vallecano,Atletico,02/10/2013 20:00:00,7.0,34.0,2.0,50.0,2-1,22,22,3.5,3.3,2.1,3.6,3.3,2.05,3.6,3.3,2.05,3.6,3.3,2.0,3.6,3.4,2.0,34,25.9,8,41.7,1.23,27,24.3,13,177.5,6.57,74,74,72,73,83,79,80,80
41,633669,Real Betis,Valladolid,02/11/2013 20:30:00,5.0,35.0,10.0,29.0,0-0,22,22,1.83,3.5,4.33,1.87,3.4,4.25,1.87,3.4,4.25,1.9,3.45,3.8,1.9,3.4,4.0,33,24.8,8,51.4,1.56,24,25.8,8,23.85,0.994,75,76,74,75,73,74,73,73
42,633671,Mallorca,Valencia,09/23/2012 11:00:00,4.0,8.0,11.0,5.0,2-0,4,4,2.8,3.25,2.5,3.0,3.6,2.35,3.0,3.6,2.35,2.7,3.2,2.4,2.9,3.25,2.1,32,24.5,13,59.85,1.87,27,24.6,14,171.2,6.34,72,73,71,72,80,79,78,79
43,633674,Zaragoza,Real Sociedad,02/10/2013 16:00:00,15.0,24.0,8.0,33.0,1-2,22,22,2.4,3.3,2.88,2.4,3.25,2.95,2.4,3.25,2.95,2.35,3.3,2.85,2.4,3.3,2.87,34,25.1,12,50.05,1.47,22,24.7,6,69.0,3.14,76,71,72,72,77,74,75,76
44,633675,Barcelona,Granada,09/22/2012 21:00:00,1.0,12.0,18.0,2.0,2-0,4,4,1.05,12.0,34.0,1.06,11.0,29.0,1.06,11.0,29.0,1.05,10.0,25.0,1.04,9.0,19.0,27,25.2,9,621.0,23.0,29,26.2,14,77.7,2.68,86,84,84,85,73,73,72,73
45,633676,Deportivo,Sevilla,09/24/2012 20:30:00,7.0,6.0,5.0,8.0,0-2,4,4,2.6,3.3,2.63,2.65,3.3,2.75,2.65,3.3,2.75,2.55,3.2,2.55,2.7,3.25,2.25,29,27.7,15,59.3,2.04,31,24.3,13,134.1,4.33,73,72,72,73,78,74,74,76
46,633677,Mallorca,Osasuna,02/09/2013 15:00:00,19.0,17.0,17.0,21.0,1-1,22,22,2.1,3.3,3.5,2.1,3.2,3.6,2.1,3.2,3.6,2.2,3.3,3.1,2.1,3.4,3.4,32,24.5,13,59.85,1.87,30,26.9,6,46.4,1.55,72,73,71,72,70,71,74,72
47,633678,Celta Vigo,Valencia,02/09/2013 17:00:00,18.0,20.0,6.0,34.0,0-1,22,22,2.63,3.3,2.63,2.65,3.3,2.6,2.65,3.3,2.6,2.65,3.2,2.55,2.75,3.3,2.5,29,25.4,10,36.95,1.27,27,24.6,14,171.2,6.34,71,73,71,72,80,79,78,79
48,633680,Barcelona,Getafe,02/10/2013 11:00:00,1.0,59.0,12.0,29.0,6-1,22,22,1.09,10.0,21.0,1.09,9.75,23.0,1.09,9.75,23.0,1.1,8.0,20.0,1.09,10.0,21.0,27,25.2,9,621.0,23.0,28,26.0,5,70.7,2.53,86,84,84,85,74,75,74,75
49,633683,Real Madrid,Sevilla,02/09/2013 21:00:00,3.0,43.0,11.0,29.0,4-1,22,22,1.36,5.0,7.5,1.35,5.0,8.0,1.35,5.0,8.0,1.35,4.8,7.6,1.33,5.5,7.5,33,24.5,18,586.5,17.77,31,24.3,13,134.1,4.33,84,85,82,84,78,74,74,76
50,633686,Valladolid,Atletico,02/17/2013 18:00:00,10.0,30.0,2.0,50.0,0-3,23,23,3.75,3.4,2.0,3.6,3.3,2.05,3.6,3.3,2.05,3.3,3.3,2.1,3.8,3.4,1.95,24,25.8,8,23.85,0.994,27,24.3,13,177.5,6.57,73,74,73,73,83,79,80,80
51,633687,Real Sociedad,Athletic Club,09/29/2012 19:00:00,14.0,6.0,16.0,5.0,2-0,5,5,2.3,3.4,3.0,2.35,3.6,3.0,2.35,3.6,3.0,2.4,3.2,2.7,2.38,3.3,2.75,22,24.7,6,69.0,3.14,29,23.2,3,117.6,4.06,77,74,75,76,79,75,76,76
52,633688,Espanyol,Real Betis,02/17/2013 20:00:00,13.0,28.0,8.0,36.0,1-0,23,23,2.0,3.3,3.8,2.05,3.5,3.4,2.05,3.5,3.4,2.1,3.3,3.3,2.15,3.25,3.5,27,24.9,12,58.9,2.18,33,24.8,8,51.4,1.56,75,73,74,74,75,76,74,75
53,633690,Malaga,Athletic Club,02/16/2013 17:00:00,4.0,39.0,15.0,26.0,1-0,23,23,1.8,3.75,4.2,1.87,3.5,4.1,1.87,3.5,4.1,1.8,3.5,4.2,1.85,3.5,4.2,33,25.8,21,111.3,3.37,29,23.2,3,117.6,4.06,76,79,77,78,79,75,76,76
54,633692,Real Sociedad,Levante,02/17/2013 11:00:00,7.0,36.0,9.0,33.0,1-1,23,23,1.67,3.8,5.0,1.67,3.6,5.25,1.67,3.6,5.25,1.8,3.5,4.2,1.72,3.6,4.5,22,24.7,6,69.0,3.14,30,26.9,12,45.35,1.51,77,74,75,76,72,74,74,74
55,633696,Sevilla,Barcelona,09/29/2012 21:00:00,5.0,11.0,1.0,15.0,2-3,5,5,6.0,4.33,1.5,6.25,4.1,1.5,6.25,4.1,1.5,5.4,3.7,1.55,6.0,4.33,1.44,31,24.3,13,134.1,4.33,27,25.2,9,621.0,23.0,78,74,74,76,86,84,84,85
56,633703,Valladolid,Espanyol,10/06/2012 19:00:00,7.0,9.0,20.0,1.0,1-1,6,6,1.91,3.5,4.0,1.9,3.3,4.1,1.9,3.3,4.1,1.85,3.45,4.0,2.0,3.4,3.4,24,25.8,8,23.85,0.994,27,24.9,12,58.9,2.18,73,74,73,73,75,73,74,74
57,633704,Atletico,Malaga,10/07/2012 20:30:00,2.0,16.0,3.0,14.0,2-1,6,6,1.73,3.75,4.5,1.72,3.75,4.5,1.72,3.75,4.5,1.7,3.6,4.7,1.73,3.5,4.5,27,24.3,13,177.5,6.57,33,25.8,21,111.3,3.37,83,79,80,80,76,79,77,78
58,633705,Real Betis,Real Sociedad,10/06/2012 21:00:00,9.0,9.0,8.0,9.0,2-0,6,6,1.95,3.3,4.0,1.95,3.5,4.1,1.95,3.5,4.1,1.85,3.45,4.0,1.95,3.6,3.4,33,24.8,8,51.4,1.56,22,24.7,6,69.0,3.14,75,76,74,75,77,74,75,76
59,633707,Rayo Vallecano,Valladolid,02/24/2013 11:00:00,7.0,37.0,13.0,30.0,1-2,24,24,1.75,3.5,4.75,1.78,3.5,4.6,1.78,3.5,4.6,1.85,3.45,4.0,1.8,3.5,4.5,34,25.9,8,41.7,1.23,24,25.8,8,23.85,0.994,74,74,72,73,73,74,73,73
60,633708,Levante,Valencia,10/07/2012 11:00:00,12.0,7.0,10.0,8.0,1-0,6,6,3.5,3.3,2.1,3.4,3.3,2.1,3.4,3.3,2.1,3.1,3.3,2.2,3.1,3.25,2.2,30,26.9,12,45.35,1.51,27,24.6,14,171.2,6.34,72,74,74,74,80,79,78,79
61,633709,Zaragoza,Getafe,10/06/2012 17:00:00,15.0,6.0,11.0,7.0,0-1,6,6,2.3,3.3,3.1,2.35,3.1,3.1,2.35,3.1,3.1,2.3,3.3,2.9,2.25,3.2,3.1,34,25.1,12,50.05,1.47,28,26.0,5,70.7,2.53,76,71,72,72,74,75,74,75
62,633715,Athletic Club,Real Sociedad,02/22/2013 20:30:00,15.0,26.0,6.0,37.0,1-3,24,24,2.25,3.4,3.1,2.3,3.4,2.95,2.3,3.4,2.95,2.2,3.3,3.1,2.3,3.4,3.0,29,23.2,3,117.6,4.06,22,24.7,6,69.0,3.14,79,75,76,76,77,74,75,76
63,633716,Levante,Osasuna,02/25/2013 20:00:00,9.0,34.0,16.0,25.0,0-2,24,24,1.91,3.4,4.0,1.87,3.4,4.25,1.87,3.4,4.25,1.9,3.45,3.8,2.0,3.4,3.75,30,26.9,12,45.35,1.51,30,26.9,6,46.4,1.55,72,74,74,74,70,71,74,72
64,633718,Zaragoza,Valencia,02/23/2013 17:00:00,17.0,24.0,5.0,40.0,2-2,24,24,3.2,3.2,2.3,3.0,3.2,2.4,3.0,3.2,2.4,3.1,3.3,2.2,3.2,3.25,2.25,34,25.1,12,50.05,1.47,27,24.6,14,171.2,6.34,76,71,72,72,80,79,78,79
65,633719,Mallorca,Getafe,02/23/2013 15:00:00,19.0,18.0,11.0,32.0,1-3,24,24,2.2,3.2,3.4,2.15,3.4,3.3,2.15,3.4,3.3,2.2,3.3,3.1,2.25,3.25,3.2,32,24.5,13,59.85,1.87,28,26.0,5,70.7,2.53,72,73,71,72,74,75,74,75
66,633720,Celta Vigo,Granada,02/24/2013 16:00:00,18.0,20.0,14.0,26.0,2-1,24,24,1.83,3.4,4.5,1.8,3.4,4.6,1.8,3.4,4.6,2.0,3.3,3.6,1.9,3.5,4.0,29,25.4,10,36.95,1.27,29,26.2,14,77.7,2.68,71,73,71,72,73,73,72,73
67,633721,Espanyol,Rayo Vallecano,10/21/2012 15:00:00,20.0,2.0,10.0,10.0,3-2,7,7,1.91,3.4,4.0,1.87,3.5,4.0,1.87,3.5,4.0,1.9,3.45,3.8,2.0,3.4,3.4,27,24.9,12,58.9,2.18,34,25.9,8,41.7,1.23,75,73,74,74,74,74,72,73
68,633722,Barcelona,Sevilla,02/23/2013 21:00:00,1.0,65.0,10.0,32.0,2-1,24,24,1.18,7.0,13.0,1.19,6.75,13.0,1.19,6.75,13.0,1.22,6.0,10.5,1.22,7.0,10.0,27,25.2,9,621.0,23.0,31,24.3,13,134.1,4.33,86,84,84,85,78,74,74,76
69,633723,Deportivo,Real Madrid,02/23/2013 19:00:00,20.0,16.0,3.0,49.0,1-2,24,24,8.5,5.0,1.33,8.25,5.0,1.34,8.25,5.0,1.34,8.0,5.0,1.33,7.5,5.5,1.33,29,27.7,15,59.3,2.04,33,24.5,18,586.5,17.77,73,72,72,73,84,85,82,84
70,633724,Malaga,Valladolid,10/20/2012 15:00:00,3.0,14.0,8.0,10.0,2-1,7,7,1.53,3.8,6.5,1.55,3.9,6.0,1.55,3.9,6.0,1.5,4.0,6.1,1.57,3.75,5.5,33,25.8,21,111.3,3.37,24,25.8,8,23.85,0.994,76,79,77,78,73,74,73,73
