,match_id,Home,Away,Datetime,HomePos,HomePts,AwayPos,AwayPts,Result,HomeMatches,AwayMatches,OddsH1,OddsD1,OddsA1,OddsH2,OddsD2,OddsA2,OddsH3,OddsD3,OddsA3,OddsH4,OddsD4,OddsA4,OddsH5,OddsD5,OddsA5,HNplayers,HAverageAge,HNforeign,HPlayerValues,HMarketValue,ANplayers,AAverageAge,ANforeign,APlayerValues,AMarketValue,HATT,HMID,HDEF,HOVR,HATT,HMID,HDEF,HOVR
0,1090969,Eintracht Frankfurt,Hoffenheim,12/09/2016 19:30:00,5.0,25.0,4.0,25.0,0-0,13,13,2.4,3.3,3.0,2.4,3.4,2.95,2.4,3.3,2.95,2.4,3.3,2.9,2.54,3.45,2.98,35,23.1,21,66.1,1.89,33,23.5,14,76.55,2.32,73,75,76,75,78,77,77,77
1,1090951,Bayern,Wolfsburg,12/10/2016 14:30:00,2.0,30.0,15.0,10.0,5-0,13,13,1.17,7.5,17.0,1.16,7.75,17.0,1.17,7.5,15.0,1.14,8.0,21.0,1.16,9.2,21.65,33,25.1,17,595.4,18.04,43,23.5,21,225.35,5.24,85,85,85,85,82,79,78,79
2,1090963,FC Cologne,Borussia Dortmund,12/10/2016 14:30:00,7.0,22.0,6.0,24.0,1-1,13,13,5.5,4.33,1.57,5.25,4.25,1.6,5.0,3.7,1.7,5.0,4.0,1.62,5.51,4.39,1.64,30,24.4,13,77.4,2.58,31,24.2,16,321.05,10.36,78,77,73,77,85,80,82,82
3,1090965,Hamburg,Augsburg,12/10/2016 14:30:00,17.0,7.0,12.0,14.0,1-0,13,13,2.3,3.2,3.25,2.3,3.4,3.1,2.5,3.3,2.85,2.3,3.2,3.2,2.38,3.31,3.35,38,23.6,20,94.98,2.5,37,25.3,21,69.03,1.87,75,76,75,75,77,75,75,76
4,1090967,Ingolstadt,RasenBallsport Leipzig,12/10/2016 14:30:00,18.0,6.0,1.0,33.0,1-0,13,13,4.33,3.75,1.8,4.75,3.75,1.75,5.0,3.7,1.7,4.5,3.5,1.8,4.85,3.72,1.83,32,23.8,15,36.68,1.15,33,22.6,17,69.18,2.1,73,72,72,72,75,76,73,75
5,1090971,Freiburg,Darmstadt,12/10/2016 14:30:00,11.0,16.0,16.0,8.0,1-0,13,13,1.67,3.75,5.5,1.67,3.9,5.25,1.7,3.7,5.0,1.67,3.6,5.25,1.69,3.91,5.78,36,24.0,13,40.25,1.12,39,25.7,16,32.83,0.842,75,72,72,73,68,73,71,72
6,1090960,Hertha Berlin,Werder Bremen,12/10/2016 17:30:00,3.0,27.0,14.0,11.0,0-1,13,13,1.73,3.75,5.0,1.75,3.7,4.75,1.7,3.7,5.0,1.75,3.75,4.5,1.77,3.96,4.94,33,24.0,14,75.98,2.3,41,24.5,20,75.08,1.83,80,77,77,77,78,75,74,76
7,1090954,Borussia M.Gladbach,Mainz,12/11/2016 14:30:00,13.0,13.0,10.0,17.0,1-0,13,13,1.67,4.0,5.0,1.72,3.7,5.0,1.85,3.5,4.3,1.7,3.75,4.75,1.74,4.0,5.16,33,23.4,15,155.8,4.72,39,23.3,22,85.7,2.2,81,78,78,79,77,76,74,75
8,1090957,Schalke,Leverkusen,12/11/2016 16:30:00,8.0,17.0,9.0,17.0,0-1,13,13,2.3,3.3,3.2,2.35,3.4,3.0,2.2,3.35,3.3,2.3,3.3,3.1,2.36,3.46,3.25,39,23.7,22,238.75,6.12,39,22.8,22,244.58,6.27,77,79,80,79,79,80,79,80
9,1090985,Hoffenheim,Borussia Dortmund,12/16/2016 19:30:00,4.0,26.0,6.0,25.0,2-2,14,14,3.8,4.0,1.85,3.75,4.1,1.91,4.3,3.5,1.85,3.6,3.8,1.91,3.8,4.05,1.96,33,23.5,14,76.55,2.32,31,24.2,16,321.05,10.36,78,77,77,77,85,80,82,82
10,1090975,Schalke,Freiburg,12/17/2016 14:30:00,10.0,17.0,9.0,19.0,1-1,14,14,1.67,4.0,5.0,1.65,4.0,5.25,1.65,3.8,5.3,1.67,3.8,5.0,1.71,4.04,5.3,39,23.7,22,238.75,6.12,36,24.0,13,40.25,1.12,77,79,80,79,75,72,72,73
11,1090977,Mainz,Hamburg,12/17/2016 14:30:00,11.0,17.0,16.0,10.0,3-1,14,14,1.91,3.6,4.0,1.95,3.7,3.75,2.0,3.4,3.8,1.91,3.5,3.8,1.96,3.73,4.16,39,23.3,22,85.7,2.2,38,23.6,20,94.98,2.5,77,76,74,75,75,76,75,75
12,1090981,Augsburg,Borussia M.Gladbach,12/17/2016 14:30:00,13.0,14.0,12.0,16.0,1-0,14,14,3.2,3.1,2.4,2.95,3.4,2.4,3.15,3.3,2.3,3.0,3.2,2.4,3.09,3.33,2.53,37,25.3,21,69.03,1.87,33,23.4,15,155.8,4.72,77,75,75,76,81,78,78,79
13,1090983,Werder Bremen,FC Cologne,12/17/2016 14:30:00,14.0,14.0,7.0,23.0,1-1,14,14,2.6,3.4,2.7,2.65,3.3,2.7,2.65,3.3,2.65,2.62,3.3,2.62,2.74,3.43,2.75,41,24.5,20,75.08,1.83,30,24.4,13,77.4,2.58,78,75,74,76,78,77,73,77
14,1090986,RasenBallsport Leipzig,Hertha Berlin,12/17/2016 14:30:00,2.0,33.0,3.0,27.0,2-0,14,14,1.62,3.8,6.0,1.65,3.9,5.25,1.8,3.6,4.5,1.6,3.8,5.75,1.62,4.09,6.31,33,22.6,17,69.18,2.1,33,24.0,14,75.98,2.3,75,76,73,75,80,77,77,77
15,1090979,Wolfsburg,Eintracht Frankfurt,12/17/2016 17:30:00,15.0,10.0,5.0,26.0,1-0,14,14,2.5,3.2,3.0,2.45,3.3,2.95,2.65,3.3,2.65,2.5,3.1,2.9,2.59,3.31,3.01,43,23.5,21,225.35,5.24,35,23.1,21,66.1,1.89,82,79,78,79,73,75,76,75
16,1090984,Darmstadt,Bayern,12/18/2016 14:30:00,18.0,8.0,1.0,33.0,0-1,14,14,19.0,8.0,1.14,23.0,9.25,1.11,15.0,7.5,1.17,21.0,8.5,1.14,28.01,10.32,1.13,39,25.7,16,32.83,0.842,33,25.1,17,595.4,18.04,68,73,71,72,85,85,85,85
17,1090973,Leverkusen,Ingolstadt,12/18/2016 16:30:00,8.0,20.0,17.0,9.0,1-2,14,14,1.55,4.0,6.25,1.55,4.0,6.5,1.5,4.2,6.5,1.57,4.0,5.75,1.59,4.25,6.01,39,22.8,22,244.58,6.27,32,23.8,15,36.68,1.15,79,80,79,80,73,72,72,72
