,match_id,Home,Away,Datetime,HomePos,HomePts,AwayPos,AwayPts,Result,HomeMatches,AwayMatches,OddsH1,OddsD1,OddsA1,OddsH2,OddsD2,OddsA2,OddsH3,OddsD3,OddsA3,OddsH4,OddsD4,OddsA4,OddsH5,OddsD5,OddsA5,HATT,HMID,HDEF,HOVR,HATT,HMID,HDEF,HOVR,HNplayers,HAverageAge,HNforeign,HPlayerValues,HMarketValue,ANplayers,AAverageAge,ANforeign,APlayerValues,AMarketValue
86,317910,Arsenal,Birmingham,10/17/2009 15:00:00,5,15,14,7,3-1,7,8,0,1.17,7,19,1.16,6.5,15,1.17,7,13,1.2,5.5,14,1.17,7,85,82,82,81,73,75,71,74,45,21.7,31,281,6.24,36,25.5,18,63.5,1.76
87,317911,Burnley,Wigan,10/24/2009 15:00:00,10,12,13,10,1-3,9,9,0,2.5,3.3,2.88,2.35,3.15,2.95,2.35,3.25,2.9,2.4,3.2,2.85,2.4,3.3,75,72,70,72,74,74,74,74,33,25,20,38.45,1.17,35,25.4,27,73.9,2.11
88,317912,Chelsea,Blackburn,10/24/2009 17:30:00,2,21,14,10,5-0,9,8,0,1.2,6.5,15,1.2,6,12,1.2,6,13,1.22,5.3,13,1.2,6,85,84,84,83,75,75,75,75,33,25.5,24,443.9,13.45,35,25.3,29,90.3,2.58
89,317913,Bolton,Everton,10/25/2009 12:30:00,15,8,11,11,3-2,8,8,0,2.63,3.25,2.75,2.8,3.3,2.55,2.75,3.2,2.5,2.6,3.2,2.6,2.8,3.3,77,75,73,75,80,77,79,79,32,25.3,18,85.33,2.67,42,23.1,23,221.55,5.28
90,317914,Birmingham,Sunderland,10/24/2009 15:00:00,17,7,6,16,2-1,9,9,0,2.9,3.25,2.5,2.9,3.3,2.3,2.75,3.2,2.5,2.65,3.2,2.55,2.88,3.3,73,75,71,74,78,77,74,75,36,25.5,18,63.5,1.76,38,24.5,26,131.7,3.47
91,317915,Tottenham,Stoke,10/24/2009 15:00:00,3,19,9,12,0-1,9,9,0,1.44,4.33,7.5,1.45,3.85,7.75,1.45,4,7.5,1.45,4,7,1.44,4,81,78,78,79,76,72,75,73,41,23.3,20,249.2,6.08,37,25.9,18,76.8,2.08
92,317916,West Ham,Arsenal,10/25/2009 16:15:00,19,5,4,18,2-2,8,8,0,7,4.2,1.5,7.5,4,1.5,6.75,3.8,1.5,7,4,1.45,7,4,76,76,75,76,85,82,82,81,35,23.8,20,118.3,3.38,45,21.7,31,281,6.24
93,317917,Wolves,Aston Villa,10/24/2009 12:45:00,16,8,7,16,1-1,9,8,0,3.5,3.2,2.2,3.6,3.4,2.1,3.25,3.3,2.15,3.4,3.25,2.1,3.5,3.3,75,72,69,72,82,79,76,79,37,24.1,19,59.7,1.61,31,25.5,13,160.4,5.17
94,317918,Hull,Portsmouth,10/24/2009 15:00:00,18,7,20,-6,0-0,9,9,0,2.6,3.2,2.8,2.5,3.25,2.7,2.4,3.25,2.8,2.4,3.2,2.85,2.38,3.4,70,72,73,73,75,74,74,75,37,26,23,75.65,2.04,45,25.4,29,99.85,2.22
95,317919,Liverpool,Man Utd,10/25/2009 13:00:00,8,15,1,22,2-0,9,9,1,3,3.25,2.4,2.85,3.3,2.55,2.75,3.2,2.5,2.7,3.2,2.5,2.8,3.3,88,82,81,82,86,81,84,82,30,24.4,24,336.6,11.22,33,25,22,362.95,11
96,317920,Man City,Fulham,10/25/2009 14:00:00,5,17,11,10,2-2,8,8,0,1.44,4.2,8,1.45,4,7.25,1.45,4,7.5,1.4,4.3,7.5,1.4,4.5,84,80,80,81,76,76,77,76,40,24.1,24,314.9,7.87,42,25.3,28,92.8,2.21
97,317921,Portsmouth,Wigan,10/31/2009 14:00:00,20,-5,10,13,4-0,10,10,0,2.38,3.3,3,2.4,3.3,2.75,2.4,3.25,2.85,2.3,3.3,2.9,2.38,3.4,75,74,74,75,74,74,74,74,45,25.4,29,99.85,2.22,35,25.4,27,73.9,2.11
98,317922,Man Utd,Blackburn,10/31/2009 17:30:00,2,22,16,10,2-0,10,9,0,1.17,7,19,1.15,7,14,1.17,7,12,1.17,6,15,1.17,7,86,81,84,82,75,75,75,75,33,25,22,362.95,11,35,25.3,29,90.3,2.58
99,317923,Fulham,Liverpool,10/31/2009 14:00:00,14,11,5,18,3-1,9,10,2,4.2,3.4,1.91,4.1,3.35,1.85,4,3.3,1.9,3.9,3.3,1.9,4.33,3.5,76,76,77,76,88,82,81,82,42,25.3,28,92.8,2.21,30,24.4,24,336.6,11.22
100,317924,Everton,Aston Villa,10/31/2009 14:00:00,12,11,7,17,1-1,9,9,1,2.5,3.25,2.88,2.4,3.25,2.8,2.5,3.2,2.75,2.4,3.3,2.8,2.62,3.3,80,77,79,79,82,79,76,79,42,23.1,23,221.55,5.28,31,25.5,13,160.4,5.17
101,317925,Burnley,Hull,10/31/2009 14:00:00,11,12,18,8,2-0,10,10,1,1.91,3.4,4.2,1.9,3.3,3.95,1.9,3.3,4,1.9,3.3,3.9,1.83,3.5,75,72,70,72,70,72,73,73,33,25,20,38.45,1.17,37,26,23,75.65,2.04
102,317926,Bolton,Chelsea,10/31/2009 15:00:00,12,11,1,24,0-4,9,10,0,9,4.33,1.4,7.75,4.2,1.4,7.5,4,1.44,7,4,1.45,8,4,77,75,73,75,85,84,84,83,32,25.3,18,85.33,2.67,33,25.5,24,443.9,13.45
103,317927,Birmingham,Man City,11/01/2009 15:00:00,15,10,6,18,0-0,10,9,0,4.33,3.6,1.83,4.25,3.6,1.75,4,3.6,1.83,3.7,3.4,1.9,4.5,3.5,73,75,71,74,84,80,80,81,36,25.5,18,63.5,1.76,40,24.1,24,314.9,7.87
104,317928,Arsenal,Tottenham,10/31/2009 12:45:00,3,19,4,19,3-0,9,10,0,1.57,4,6,1.5,4,6,1.57,4,5.25,1.6,3.6,5.6,1.62,3.75,85,82,82,81,81,78,78,79,45,21.7,31,281,6.24,41,23.3,20,249.2,6.08
105,317929,Stoke,Wolves,10/31/2009 14:00:00,9,15,17,9,2-2,10,10,0,1.91,3.4,4.2,1.9,3.25,4,1.95,3.35,3.75,1.9,3.4,3.7,1.83,3.5,76,72,75,73,75,72,69,72,37,25.9,18,76.8,2.08,37,24.1,19,59.7,1.61
106,317930,Sunderland,West Ham,10/31/2009 14:00:00,8,16,19,6,2-2,10,9,1,2,3.3,4,1.9,3.4,3.8,1.95,3.35,3.75,1.9,3.3,3.9,1.91,3.4,78,77,74,75,76,76,75,76,38,24.5,26,131.7,3.47,35,23.8,20,118.3,3.38
107,317931,Wigan,Fulham,11/08/2009 14:00:00,12,13,11,14,1-1,11,10,0,2.25,3.2,3.4,2.2,3.3,3.1,2.3,3.25,3,2.2,3.2,3.2,2.3,3.3,74,74,74,74,76,76,77,76,35,25.4,27,73.9,2.11,42,25.3,28,92.8,2.21
108,317932,Hull,Stoke,11/08/2009 12:30:00,19,8,9,16,2-1,11,11,1,2.75,3.3,2.6,2.55,3.35,2.55,2.75,3.2,2.5,2.6,3.2,2.6,2.7,3.25,70,72,73,73,76,72,75,73,37,26,23,75.65,2.04,37,25.9,18,76.8,2.08
109,317933,Wolves,Arsenal,11/07/2009 16:30:00,17,10,3,22,1-4,11,10,0,9,4.75,1.36,7.5,4.25,1.4,8,4.25,1.4,7,4.5,1.4,8,4.5,75,72,69,72,85,82,82,81,37,24.1,19,59.7,1.61,45,21.7,31,281,6.24
110,317934,West Ham,Everton,11/08/2009 14:00:00,16,10,13,12,1-2,11,10,0,2.4,3.3,3,2.3,3.35,2.85,2.4,3.25,2.85,2.5,3.2,2.7,2.4,3.3,76,76,75,76,80,77,79,79,35,23.8,20,118.3,3.38,42,23.1,23,221.55,5.28
111,317935,Tottenham,Sunderland,11/07/2009 15:00:00,5,19,8,17,2-0,11,11,0,1.57,3.75,6.5,1.55,3.5,6.5,1.57,3.6,6,1.6,3.6,5.6,1.57,3.6,81,78,78,79,78,77,74,75,41,23.3,20,249.2,6.08,38,24.5,26,131.7,3.47
112,317936,Man City,Burnley,11/07/2009 15:00:00,4,19,10,15,3-3,10,11,0,1.33,4.75,11,1.35,4.5,8.5,1.33,4.5,9.5,1.35,4.7,8,1.33,5,84,80,80,81,75,72,70,72,40,24.1,24,314.9,7.87,33,25,20,38.45,1.17
113,317937,Liverpool,Birmingham,11/09/2009 19:00:00,6,18,14,11,2-2,11,11,0,1.36,4.5,10,1.3,4.75,9.55,1.35,4.5,8.5,1.3,4.9,9,1.3,5,88,82,81,82,73,75,71,74,30,24.4,24,336.6,11.22,36,25.5,18,63.5,1.76
114,317938,Aston Villa,Bolton,11/07/2009 15:00:00,7,18,15,11,5-1,11,10,0,1.8,3.5,4.75,1.7,3.6,4.6,1.8,3.5,4.2,1.75,3.5,4.6,1.73,3.5,82,79,76,79,77,75,73,75,31,25.5,13,160.4,5.17,32,25.3,18,85.33,2.67
115,317939,Blackburn,Portsmouth,11/07/2009 14:00:00,18,10,20,-2,3-1,10,11,0,2.1,3.4,3.6,2.05,3.2,3.55,2.1,3.25,3.4,2,3.3,3.6,2,3.4,75,75,75,75,75,74,74,75,35,25.3,29,90.3,2.58,45,25.4,29,99.85,2.22
116,317940,Chelsea,Man Utd,11/08/2009 16:00:00,1,27,2,25,1-0,11,11,0,2,3.25,4,1.95,3.3,3.75,2.05,3.25,3.6,2.1,3.15,3.5,2.1,3.2,85,84,84,83,86,81,84,82,33,25.5,24,443.9,13.45,33,25,22,362.95,11
117,317941,Birmingham,Fulham,11/21/2009 14:00:00,15,12,11,15,1-0,12,11,0,2.5,3.2,2.9,2.5,3.3,2.65,2.4,3.25,2.8,2.4,3.2,2.85,2.4,3.3,73,75,71,74,76,76,77,76,36,25.5,18,63.5,1.76,42,25.3,28,92.8,2.21
118,317942,Sunderland,Arsenal,11/21/2009 14:00:00,8,17,2,25,1-0,12,11,0,6,3.75,1.62,6.2,3.6,1.55,5.5,3.5,1.65,5.2,3.8,1.6,6,3.75,78,77,74,75,85,82,82,81,38,24.5,26,131.7,3.47,45,21.7,31,281,6.24
119,318003,Stoke,Portsmouth,11/22/2009 15:00:00,9,16,20,-2,1-0,12,12,0,2.1,3.4,3.5,2.2,3.35,3.35,2.1,3.25,3.4,2,3.3,3.6,2.1,3.3,76,72,75,73,75,74,74,75,37,25.9,18,76.8,2.08,45,25.4,29,99.85,2.22
120,318004,Burnley,Aston Villa,11/21/2009 15:00:00,10,16,5,21,1-1,12,12,0,3.4,3.3,2.2,3.15,3.35,2.15,3.1,3.3,2.2,3.2,3.2,2.2,3.2,3.3,75,72,70,72,82,79,76,79,33,25,20,38.45,1.17,31,25.5,13,160.4,5.17
121,318005,Chelsea,Wolves,11/21/2009 14:00:00,1,30,19,10,4-0,12,12,0,1.17,7,19,1.15,6.75,15,1.16,6.5,16,1.15,6.5,15,1.17,7,85,84,84,83,75,72,69,72,33,25.5,24,443.9,13.45,37,24.1,19,59.7,1.61
122,318006,Hull,West Ham,11/21/2009 14:00:00,17,11,18,10,3-3,12,12,0,2.88,3.25,2.5,2.7,3.3,2.45,2.8,3.25,2.4,2.7,3.2,2.5,2.8,3.3,70,72,73,73,76,76,75,76,37,26,23,75.65,2.04,35,23.8,20,118.3,3.38
123,318007,Liverpool,Man City,11/21/2009 12:45:00,7,19,6,20,2-2,12,12,0,1.91,3.4,4.2,1.9,3.5,4.2,1.9,3.3,4,1.9,3.3,3.9,1.83,3.4,88,82,81,82,84,80,80,81,30,24.4,24,336.6,11.22,40,24.1,24,314.9,7.87
124,318009,Tottenham,Wigan,11/22/2009 14:00:00,4,22,13,14,9-1,12,12,0,1.44,4.33,8,1.45,3.85,7.5,1.45,4,7.25,1.5,3.9,6.5,1.5,4,81,78,78,79,74,74,74,74,41,23.3,20,249.2,6.08,35,25.4,27,73.9,2.11
125,318010,Bolton,Blackburn,11/22/2009 13:30:00,16,11,14,13,0-2,11,11,0,2.25,3.2,3.4,2.15,3.25,3.25,2.2,3.25,3.2,2.2,3.2,3.2,2.2,3.3,77,75,73,75,75,75,75,75,32,25.3,18,85.33,2.67,35,25.3,29,90.3,2.58
126,318011,Portsmouth,Man Utd,11/28/2009 14:00:00,20,-2,2,28,1-4,13,13,0,10,4.5,1.36,8.25,4.5,1.35,8,4.5,1.37,7.5,4.3,1.42,9,4.5,75,74,74,75,86,81,84,82,45,25.4,29,99.85,2.22,33,25,22,362.95,11
127,318012,West Ham,Burnley,11/28/2009 14:00:00,17,11,11,17,5-3,13,13,1,1.8,3.6,4.5,1.75,3.4,4.6,1.8,3.5,4.25,1.8,3.4,4.3,1.83,3.5,76,76,75,76,75,72,70,72,35,23.8,20,118.3,3.38,33,25,20,38.45,1.17
128,318013,Wolves,Birmingham,11/29/2009 11:00:00,19,10,13,15,0-1,13,13,0,2.4,3.2,3.1,2.35,3.2,2.9,2.4,3.2,2.85,2.5,3.2,2.7,2.38,3.2,75,72,69,72,73,75,71,74,37,24.1,19,59.7,1.61,36,25.5,18,63.5,1.76
129,318014,Man City,Hull,11/28/2009 14:00:00,6,21,15,15,1-1,12,14,0,1.29,5.5,11,1.25,5,12,1.27,5,11,1.3,5,9,1.3,5,84,80,80,81,70,72,73,73,40,24.1,24,314.9,7.87,37,26,23,75.65,2.04
130,318015,Fulham,Bolton,11/28/2009 14:00:00,10,18,18,11,1-1,13,13,0,1.91,3.5,4.2,1.9,3.4,3.85,1.9,3.25,4,1.9,3.3,3.9,1.83,3.4,76,76,77,76,77,75,73,75,42,25.3,28,92.8,2.21,32,25.3,18,85.33,2.67
131,318016,Everton,Liverpool,11/29/2009 13:30:00,14,15,7,20,0-2,13,13,0,3.5,3.4,2.1,3.3,3.3,2.1,3.4,3.25,2.1,3.35,3.3,2.1,3.3,3.3,80,77,79,79,88,82,81,82,42,23.1,23,221.55,5.28,30,24.4,24,336.6,11.22
132,318017,Blackburn,Stoke,11/28/2009 15:00:00,12,16,9,19,0-0,13,13,0,1.91,3.4,4.2,1.85,3.4,4,1.95,3.3,3.8,1.95,3.3,3.8,1.83,3.4,75,75,75,75,76,72,75,73,35,25.3,29,90.3,2.58,37,25.9,18,76.8,2.08
133,318018,Aston Villa,Tottenham,11/28/2009 17:30:00,5,22,4,25,1-1,13,13,0,2.5,3.25,2.88,2.35,3.35,2.8,2.45,3.25,2.75,2.6,3.2,2.6,2.38,3.4,82,79,76,79,81,78,78,79,31,25.5,13,160.4,5.17,41,23.3,20,249.2,6.08
134,318019,Arsenal,Chelsea,11/29/2009 16:00:00,3,25,1,33,0-3,13,13,0,2.7,3.2,2.7,2.6,3.1,2.7,2.55,3.2,2.7,2.6,3.2,2.6,2.62,3.3,85,82,82,81,85,84,84,83,45,21.7,31,281,6.24,33,25.5,24,443.9,13.45
135,318020,Wigan,Sunderland,11/28/2009 14:00:00,16,14,8,20,1-0,13,13,0,2.4,3.4,2.9,2.4,3.3,2.75,2.45,3.25,2.75,2.5,3.2,2.7,2.5,3.3,74,74,74,74,78,77,74,75,35,25.4,27,73.9,2.11,38,24.5,26,131.7,3.47
136,318021,Portsmouth,Burnley,12/05/2009 11:45:00,20,-2,12,17,2-0,14,14,0,1.91,3.4,4.2,1.85,3.5,3.9,1.85,3.5,4,1.85,3.4,4,1.83,3.5,75,74,74,75,75,72,70,72,45,25.4,29,99.85,2.22,33,25,20,38.45,1.17
137,318022,West Ham,Man Utd,12/05/2009 14:00:00,17,14,2,31,0-4,14,14,0,8,4.2,1.44,7,4,1.45,7,4,1.45,6.5,3.9,1.5,7.5,4.2,76,76,75,76,86,81,84,82,35,23.8,20,118.3,3.38,33,25,22,362.95,11
138,318023,Wigan,Birmingham,12/05/2009 14:00:00,14,15,11,18,2-3,14,14,0,2.1,3.3,3.6,2.05,3.3,3.45,2.05,3.3,3.5,2.1,3.25,3.4,2.1,3.3,74,74,74,74,73,75,71,74,35,25.4,27,73.9,2.11,36,25.5,18,63.5,1.76
139,318024,Wolves,Bolton,12/05/2009 15:00:00,19,10,18,12,2-1,14,13,0,2.38,3.25,3.1,2.35,3.2,2.9,2.3,3.2,3,2.4,3.2,2.85,2.38,3.25,75,72,69,72,77,75,73,75,37,24.1,19,59.7,1.61,32,25.3,18,85.33,2.67
140,318025,Man City,Chelsea,12/05/2009 17:30:00,7,22,1,36,2-1,13,14,0,4.2,3.4,1.91,4.3,3.45,1.8,4,3.4,1.87,3.9,3.3,1.9,4.33,3.5,84,80,80,81,85,84,84,83,40,24.1,24,314.9,7.87,33,25.5,24,443.9,13.45
141,318026,Fulham,Sunderland,12/06/2009 14:00:00,10,19,8,20,1-0,14,14,0,2.1,3.3,3.6,2.1,3.25,3.35,2.1,3.2,3.5,2,3.3,3.6,2.1,3.3,76,76,77,76,78,77,74,75,42,25.3,28,92.8,2.21,38,24.5,26,131.7,3.47
142,318027,Everton,Tottenham,12/06/2009 15:00:00,16,15,3,26,2-2,14,14,0,2.88,3.25,2.5,2.6,3.35,2.5,2.75,3.25,2.45,2.6,3.2,2.6,3,3.4,80,77,79,79,81,78,78,79,42,23.1,23,221.55,5.28,41,23.3,20,249.2,6.08
143,318028,Blackburn,Liverpool,12/05/2009 15:00:00,12,17,5,23,0-0,14,14,0,5.25,3.8,1.67,4.8,3.5,1.7,4.75,3.5,1.73,4.6,3.5,1.75,5,3.5,75,75,75,75,88,82,81,82,35,25.3,29,90.3,2.58,30,24.4,24,336.6,11.22
144,318029,Aston Villa,Hull,12/05/2009 15:00:00,6,23,15,16,3-0,14,15,0,1.44,4.33,7.5,1.45,4,7,1.45,4,7,1.5,3.8,6.7,1.44,4,82,79,76,79,70,72,73,73,31,25.5,13,160.4,5.17,37,26,23,75.65,2.04
145,318030,Arsenal,Stoke,12/05/2009 15:00:00,4,25,9,20,2-0,14,14,0,1.29,5,13,1.25,5,12,1.28,5,10,1.27,4.9,11,1.25,5.5,85,82,82,81,76,72,75,73,45,21.7,31,281,6.24,37,25.9,18,76.8,2.08
146,318031,Man Utd,Aston Villa,12/12/2009 17:30:00,2,34,5,26,0-1,15,15,0,1.5,4.2,7,1.42,4.25,7,1.44,4,7.5,1.4,4.3,7.5,1.44,4,86,81,84,82,82,79,76,79,33,25,22,362.95,11,31,25.5,13,160.4,5.17
147,318032,Stoke,Wigan,12/12/2009 11:45:00,11,20,15,17,2-2,15,15,0,2.1,3.3,3.6,2.1,3.3,3.65,2.1,3.25,3.4,2,3.3,3.6,2.1,3.3,76,72,75,73,74,74,74,74,37,25.9,18,76.8,2.08,35,25.4,27,73.9,2.11
148,318033,Sunderland,Portsmouth,12/12/2009 14:00:00,10,20,20,1,1-1,15,15,1,1.8,3.5,4.75,1.75,3.4,4.6,1.75,3.4,4.6,1.75,3.5,4.6,1.8,3.5,78,77,74,75,75,74,74,75,38,24.5,26,131.7,3.47,45,25.4,29,99.85,2.22
149,318034,Tottenham,Wolves,12/12/2009 15:00:00,4,27,18,13,0-1,15,15,0,1.25,5.75,13,1.25,5.25,11,1.28,5,10,1.3,4.8,9.5,1.29,5,81,78,78,79,75,72,69,72,41,23.3,20,249.2,6.08,37,24.1,19,59.7,1.61
150,318035,Liverpool,Arsenal,12/13/2009 16:00:00,7,24,3,28,1-2,15,14,0,2.2,3.3,3.4,2.2,3.3,3.4,2.15,3.25,3.3,2.2,3.2,3.2,2.1,3.4,88,82,81,82,85,82,82,81,30,24.4,24,336.6,11.22,45,21.7,31,281,6.24
151,318036,Hull,Blackburn,12/12/2009 14:00:00,16,16,12,18,0-0,16,15,0,2.8,3.25,2.6,2.7,3.2,2.5,2.75,3.2,2.5,2.7,3.2,2.5,2.8,3.3,70,72,73,73,75,75,75,75,37,26,23,75.65,2.04,35,25.3,29,90.3,2.58
152,318037,Chelsea,Everton,12/12/2009 14:00:00,1,36,16,16,3-3,15,15,0,1.25,5.5,15,1.25,5,12,1.25,5,12.5,1.27,4.9,11,1.25,5.5,85,84,84,83,80,77,79,79,33,25.5,24,443.9,13.45,42,23.1,23,221.55,5.28
153,318038,Burnley,Fulham,12/12/2009 14:00:00,13,17,8,22,1-1,15,15,0,2.63,3.25,2.75,2.6,3.25,2.55,2.6,3.2,2.6,2.6,3.2,2.6,2.5,3.3,75,72,70,72,76,76,77,76,33,25,20,38.45,1.17,42,25.3,28,92.8,2.21
154,318039,Bolton,Man City,12/12/2009 14:00:00,19,12,6,25,3-3,14,14,1,4.5,3.6,1.8,4.4,3.56,1.75,4.5,3.3,1.8,4,3.4,1.85,4.5,3.5,77,75,73,75,84,80,80,81,32,25.3,18,85.33,2.67,40,24.1,24,314.9,7.87
155,318040,Birmingham,West Ham,12/12/2009 14:00:00,8,21,17,14,1-0,15,15,1,2.1,3.3,3.6,2.1,3.25,3.35,2.1,3.25,3.4,2.1,3.25,3.4,2,3.4,73,75,71,74,76,76,75,76,36,25.5,18,63.5,1.76,35,23.8,20,118.3,3.38
156,318041,Tottenham,Man City,12/16/2009 19:00:00,5,27,6,26,3-0,16,15,0,2.25,3.3,3.25,2.25,3.3,3,2.25,3.25,3.1,2.1,3.3,3.35,2.25,3.3,81,78,78,79,84,80,80,81,41,23.3,20,249.2,6.08,40,24.1,24,314.9,7.87
157,318042,Sunderland,Aston Villa,12/15/2009 18:45:00,10,21,4,29,0-2,16,16,0,2.88,3.3,2.5,2.8,3.25,2.4,2.85,3.25,2.4,2.7,3.2,2.5,2.88,3.4,78,77,74,75,82,79,76,79,38,24.5,26,131.7,3.47,31,25.5,13,160.4,5.17
158,318043,Stoke,Fulham,01/05/2010 18:45:00,12,21,9,27,3-2,19,19,0,2.63,3.25,2.75,2.6,3.2,2.6,2.6,3.2,2.65,2.6,3.2,2.6,2.62,3.3,76,72,75,73,76,76,77,76,37,25.9,18,76.8,2.08,42,25.3,28,92.8,2.21
159,318045,Hull,Everton,11/25/2009 18:45:00,16,12,14,15,3-2,14,13,0,3.5,3.3,2.15,3.35,3.35,2.05,3.4,3.25,2.1,3.1,3.3,2.2,3.2,3.3,70,72,73,73,80,77,79,79,37,26,23,75.65,2.04,42,23.1,23,221.55,5.28
160,318046,Burnley,Arsenal,12/16/2009 19:45:00,13,18,3,31,1-1,16,15,0,7,4.2,1.5,6.5,4.15,1.45,6,4,1.5,6.5,3.9,1.5,7,4,75,72,70,72,85,82,82,81,33,25,20,38.45,1.17,45,21.7,31,281,6.24
161,318047,Bolton,West Ham,12/15/2009 19:00:00,19,13,18,14,3-1,15,15,0,2.25,3.3,3.25,2.2,3.25,3.15,2.2,3.2,3.2,2.2,3.3,3.1,2.2,3.3,77,75,73,75,76,76,75,76,32,25.3,18,85.33,2.67,35,23.8,20,118.3,3.38
162,318048,Birmingham,Blackburn,12/15/2009 19:00:00,8,24,12,19,2-1,16,16,0,2.2,3.25,3.4,2.1,3.2,3.4,2.2,3.2,3.2,2.1,3.3,3.35,2.1,3.3,73,75,71,74,75,75,75,75,36,25.5,18,63.5,1.76,35,25.3,29,90.3,2.58
163,318049,Liverpool,Wigan,12/16/2009 19:00:00,7,24,14,18,2-1,16,16,0,1.33,4.75,11,1.3,4.75,10,1.33,4.5,10,1.35,4.5,8.5,1.33,5,88,82,81,82,74,74,74,74,30,24.4,24,336.6,11.22,35,25.4,27,73.9,2.11
164,318050,Chelsea,Portsmouth,12/16/2009 19:45:00,1,37,20,2,2-1,16,16,0,1.14,8,19,1.12,8,16,1.15,7,15,1.17,6,15,1.17,7,85,84,84,83,75,74,74,75,33,25.5,24,443.9,13.45,45,25.4,29,99.85,2.22
165,318051,Arsenal,Hull,12/19/2009 16:30:00,3,32,15,17,3-0,16,17,0,1.22,6,15,1.18,6.25,13,1.2,6,13,1.17,6.5,13,1.22,6,85,82,82,81,70,72,73,73,45,21.7,31,281,6.24,37,26,23,75.65,2.04
166,318052,Wolves,Burnley,12/20/2009 13:30:00,18,16,13,19,2-0,17,17,0,2.1,3.3,3.6,2.1,3.25,3.35,2,3.3,3.6,2,3.3,3.6,2.1,3.25,75,72,69,72,75,72,70,72,37,24.1,19,59.7,1.61,33,25,20,38.45,1.17
167,318053,Wigan,Bolton,02/17/2010 19:00:00,16,23,18,22,0-0,24,24,0,2.3,3.25,3.2,2.2,3.2,3.2,2.3,3.1,3.1,2.2,3.2,3.2,2.2,3.3,74,74,74,74,77,75,73,75,35,25.4,27,73.9,2.11,32,25.3,18,85.33,2.67
168,318054,West Ham,Chelsea,12/20/2009 15:00:00,19,14,1,40,1-1,17,17,0,8.5,4.5,1.4,8.5,5.1,1.35,8,4.2,1.4,7.6,4,1.43,8,4.5,76,76,75,76,85,84,84,83,35,23.8,20,118.3,3.38,33,25.5,24,443.9,13.45
169,318055,Portsmouth,Liverpool,12/19/2009 11:45:00,20,2,6,27,2-0,17,17,1,5.5,4,1.62,5.85,4,1.58,6,3.6,1.57,5.3,3.5,1.65,6,3.6,75,74,74,75,88,82,81,82,45,25.4,29,99.85,2.22,30,24.4,24,336.6,11.22
170,318056,Man City,Sunderland,12/19/2009 14:00:00,8,26,10,21,4-3,16,17,1,1.53,4,7,1.45,4,7.25,1.53,3.75,6.5,1.45,4,7,1.5,4,84,80,80,81,78,77,74,75,40,24.1,24,314.9,7.87,38,24.5,26,131.7,3.47
171,318058,Everton,Birmingham,12/20/2009 14:00:00,16,17,7,27,1-1,16,17,0,1.83,3.5,4.5,1.85,3.45,4.5,1.85,3.5,4,1.9,3.4,3.7,1.8,3.5,80,77,79,79,73,75,71,74,42,23.1,23,221.55,5.28,36,25.5,18,63.5,1.76
172,318059,Blackburn,Tottenham,12/19/2009 15:00:00,12,19,5,30,0-2,16,17,0,3.3,3.4,2.2,3.25,3.35,2.1,3.25,3.25,2.15,3,3.2,2.3,3.3,3.3,75,75,75,75,81,78,78,79,35,25.3,29,90.3,2.58,41,23.3,20,249.2,6.08
173,318060,Aston Villa,Stoke,12/19/2009 15:00:00,4,32,10,21,1-0,17,16,0,1.4,4.33,9,1.45,3.85,7.5,1.4,4,8.5,1.45,4,7,1.44,4,82,79,76,79,76,72,75,73,31,25.5,13,160.4,5.17,37,25.9,18,76.8,2.08
174,318061,Wigan,Blackburn,12/26/2009 14:00:00,15,18,13,19,1-1,17,18,0,2.3,3.25,3.2,2.3,3.2,3,2.3,3.2,3,2.2,3.3,3.1,2.3,3.3,74,74,74,74,75,75,75,75,35,25.4,27,73.9,2.11,35,25.3,29,90.3,2.58
175,318062,West Ham,Portsmouth,12/26/2009 12:00:00,19,15,20,5,2-0,18,18,0,2.1,3.3,3.6,2.1,3.2,3.4,2.1,3.25,3.4,2.15,3.3,3.2,2.2,3.3,76,76,75,76,75,74,74,75,35,23.8,20,118.3,3.38,45,25.4,29,99.85,2.22
176,318063,Sunderland,Everton,12/26/2009 14:00:00,10,21,15,18,1-1,18,17,0,2.38,3.3,3,2.35,3.2,2.9,2.4,3.2,2.9,2.3,3.3,2.9,2.4,3.4,78,77,74,75,80,77,79,79,38,24.5,26,131.7,3.47,42,23.1,23,221.55,5.28
177,318071,Man City,Stoke,12/26/2009 14:00:00,6,29,12,21,2-0,17,17,0,1.44,4.33,7.5,1.4,4,8.5,1.44,4,7.5,1.45,4,7,1.44,4,84,80,80,81,76,72,75,73,40,24.1,24,314.9,7.87,37,25.9,18,76.8,2.08
178,318132,Liverpool,Wolves,12/26/2009 17:30:00,8,27,12,19,2-0,18,18,1,1.29,5.5,11,1.25,5.5,10,1.27,5.5,9,1.27,4.9,11,1.29,5,88,82,81,82,75,72,69,72,30,24.4,24,336.6,11.22,37,24.1,19,59.7,1.61
179,318134,Fulham,Tottenham,12/26/2009 13:00:00,9,26,5,33,0-0,17,18,0,2.8,3.4,2.5,2.8,3.2,2.45,2.75,3.3,2.45,2.85,3.2,2.4,2.8,3.3,76,76,77,76,81,78,78,79,42,25.3,28,92.8,2.21,41,23.3,20,249.2,6.08
