,match_id,Home,Away,Datetime,HomePos,HomePts,AwayPos,AwayPts,Result,HomeMatches,AwayMatches,OddsH1,OddsD1,OddsA1,OddsH2,OddsD2,OddsA2,OddsH3,OddsD3,OddsA3,OddsH4,OddsD4,OddsA4,OddsH5,OddsD5,OddsA5,HNplayers,HAverageAge,HNforeign,HPlayerValues,HMarketValue,ANplayers,AAverageAge,ANforeign,APlayerValues,AMarketValue,HATT,HMID,HDEF,HOVR,HATT,HMID,HDEF,HOVR
0,834589,Bayern,Wolfsburg,08/22/2014 19:30:00,,,,,2-1,0,0,1.25,6.0,10.0,1.26,5.75,10.0,1.25,6.5,10.0,1.28,6.47,12.0,1.2,7.0,12.0,33,24.6,17,564.18,17.1,30,24.9,18,176.13,5.87,87,85,82.0,85.0,77,78,76.0,78.0
1,834594,Hoffenheim,Augsburg,08/23/2014 14:30:00,,,,,2-0,0,0,1.91,3.6,3.8,1.95,3.5,3.7,1.9,3.6,3.75,1.96,3.83,4.02,1.95,3.5,3.8,30,23.4,13,100.03,3.33,35,24.6,18,42.43,1.21,78,74,73.0,75.0,73,72,73.0,73.0
2,834595,Hannover,Schalke,08/23/2014 14:30:00,,,,,2-1,0,0,2.9,3.5,2.3,2.85,3.5,2.3,3.0,3.4,2.3,3.15,3.58,2.37,3.2,3.2,2.3,35,24.6,16,78.05,2.23,36,23.0,15,213.38,5.93,75,74,73.0,74.0,83,77,76.0,78.0
3,834596,Hertha Berlin,Werder Bremen,08/23/2014 14:30:00,,,,,2-2,0,0,1.95,3.5,3.75,1.95,3.6,3.6,2.0,3.4,3.75,1.97,3.67,4.16,1.95,3.5,3.8,30,25.3,16,76.48,2.55,36,22.9,17,58.58,1.63,76,74,73.0,74.0,73,73,71.0,73.0
4,834597,Eintracht Frankfurt,Freiburg,08/23/2014 14:30:00,,,,,1-0,0,0,2.05,3.4,3.6,2.05,3.4,3.5,2.0,3.5,3.6,2.04,3.63,3.93,2.1,3.3,3.5,30,24.1,14,73.98,2.47,30,24.1,13,56.9,1.9,77,70,73.0,74.0,71,71,72.0,72.0
5,834598,FC Cologne,Hamburg,08/23/2014 14:30:00,,,,,0-0,0,0,2.0,3.5,3.6,2.05,3.5,3.4,2.0,3.4,3.4,2.04,3.67,3.89,2.05,3.6,3.4,27,24.4,14,43.33,1.6,38,24.2,21,114.95,3.03,73,72,72.0,72.0,76,73,72.0,75.0
6,834592,Borussia Dortmund,Leverkusen,08/23/2014 17:30:00,,,,,0-2,0,0,1.57,4.33,5.0,1.62,4.0,5.0,1.57,4.0,5.5,1.63,4.39,5.56,1.62,4.2,5.0,37,23.7,18,329.8,8.91,26,23.9,14,166.55,6.41,79,81,81.0,81.0,78,77,74.0,76.0
7,834593,Borussia M.Gladbach,Stuttgart,08/24/2014 16:30:00,,,,,1-1,0,0,1.95,3.5,3.75,1.95,3.5,3.7,1.9,3.6,3.8,1.94,3.73,4.22,1.95,3.5,3.8,27,24.9,14,107.33,3.98,30,23.7,16,97.9,3.26,76,74,76.0,77.0,76,74,72.0,74.0
8,834619,Augsburg,Borussia Dortmund,08/29/2014 19:30:00,17.0,0.0,18.0,0.0,2-3,1,1,4.5,3.75,1.73,4.75,3.9,1.72,5.0,3.75,1.66,5.11,4.0,1.74,4.6,3.8,1.73,35,24.6,18,42.43,1.21,37,23.7,18,329.8,8.91,73,72,73.0,73.0,79,81,81.0,81.0
9,834616,Leverkusen,Hertha Berlin,08/30/2014 14:30:00,1.0,3.0,6.0,1.0,4-2,1,1,1.44,4.5,6.5,1.45,4.25,6.75,1.44,4.1,7.0,1.45,4.86,8.15,1.44,4.8,6.0,26,23.9,14,166.55,6.41,30,25.3,16,76.48,2.55,78,77,74.0,76.0,76,74,73.0,74.0
10,834617,Wolfsburg,Eintracht Frankfurt,08/30/2014 14:30:00,15.0,0.0,5.0,3.0,2-2,1,1,1.57,4.33,5.0,1.67,3.7,5.0,1.66,3.75,5.0,1.62,4.34,5.84,1.65,4.0,4.8,30,24.9,18,176.13,5.87,30,24.1,14,73.98,2.47,77,78,76.0,78.0,77,70,73.0,74.0
11,834620,Werder Bremen,Hoffenheim,08/30/2014 14:30:00,9.0,1.0,2.0,3.0,1-1,1,1,3.2,3.5,2.15,3.1,3.4,2.2,3.0,3.4,2.2,3.35,3.74,2.2,3.1,3.6,2.2,36,22.9,17,58.58,1.63,30,23.4,13,100.03,3.33,73,73,71.0,73.0,78,74,73.0,75.0
12,834622,Stuttgart,FC Cologne,08/30/2014 14:30:00,11.0,1.0,13.0,1.0,0-2,1,1,2.0,3.5,3.6,2.0,3.4,3.6,2.0,3.4,3.6,1.98,3.65,4.14,2.05,3.4,3.6,30,23.7,16,97.9,3.26,27,24.4,14,43.33,1.6,76,74,72.0,74.0,73,72,72.0,72.0
13,834615,Schalke,Bayern,08/30/2014 17:30:00,14.0,0.0,3.0,3.0,1-1,1,1,6.0,4.75,1.44,5.75,4.5,1.48,6.0,4.33,1.5,7.07,4.77,1.5,6.0,4.4,1.5,36,23.0,15,213.38,5.93,33,24.6,17,564.18,17.1,83,77,76.0,78.0,87,85,82.0,85.0
14,834618,Mainz,Hannover,08/31/2014 14:30:00,7.0,1.0,4.0,3.0,0-0,1,1,2.2,3.3,3.3,2.2,3.4,3.1,2.1,3.5,3.3,2.18,3.61,3.52,2.2,3.4,3.2,36,23.9,19,76.9,2.14,35,24.6,16,78.05,2.23,77,74,73.0,74.0,75,74,73.0,74.0
15,834621,Freiburg,Borussia M.Gladbach,08/31/2014 16:30:00,16.0,0.0,10.0,1.0,0-0,1,1,2.88,3.4,2.38,2.85,3.5,2.3,3.0,3.4,2.3,3.06,3.55,2.43,2.9,3.4,2.38,30,24.1,13,56.9,1.9,27,24.9,14,107.33,3.98,71,71,72.0,72.0,76,74,76.0,77.0
16,834626,Leverkusen,Werder Bremen,09/12/2014 19:30:00,1.0,6.0,9.0,2.0,3-3,2,2,1.3,5.5,9.0,1.4,5.25,7.5,1.33,5.25,8.0,1.37,5.47,9.29,1.33,5.0,9.0,26,23.9,14,166.55,6.41,36,22.9,17,58.58,1.63,78,77,74.0,76.0,73,73,71.0,73.0
17,834624,Bayern,Stuttgart,09/13/2014 14:30:00,5.0,4.0,16.0,1.0,2-0,2,2,1.17,7.5,15.0,1.19,7.25,16.5,1.16,8.0,12.0,1.17,8.95,19.5,1.17,7.0,15.0,33,24.6,17,564.18,17.1,30,23.7,16,97.9,3.26,87,85,82.0,85.0,76,74,72.0,74.0
18,834625,Borussia Dortmund,Freiburg,09/13/2014 14:30:00,8.0,3.0,14.0,1.0,3-1,2,2,1.25,6.0,10.0,1.26,6.5,10.5,1.28,5.5,10.0,1.28,6.5,11.6,1.29,5.0,12.0,37,23.7,18,329.8,8.91,30,24.1,13,56.9,1.9,79,81,81.0,81.0,71,71,72.0,72.0
19,834628,Hoffenheim,Wolfsburg,09/13/2014 14:30:00,3.0,4.0,12.0,1.0,1-1,2,2,2.4,3.5,2.75,2.5,3.5,2.8,2.25,3.5,3.0,2.47,3.72,2.88,2.4,3.2,3.0,30,23.4,13,100.03,3.33,30,24.9,18,176.13,5.87,78,74,73.0,75.0,77,78,76.0,78.0
20,834630,Hertha Berlin,Mainz,09/13/2014 14:30:00,15.0,1.0,10.0,2.0,1-3,2,2,2.25,3.3,3.2,2.35,3.4,3.1,2.25,3.4,3.1,2.29,3.42,3.45,2.3,3.2,3.2,30,25.3,16,76.48,2.55,36,23.9,19,76.9,2.14,76,74,73.0,74.0,77,74,73.0,74.0
21,834627,Borussia M.Gladbach,Schalke,09/13/2014 17:30:00,8.0,3.0,13.0,1.0,4-1,2,2,2.4,3.4,2.8,2.5,3.4,2.85,2.37,3.25,3.0,2.42,3.58,3.06,2.4,3.1,3.1,27,24.9,14,107.33,3.98,36,23.0,15,213.38,5.93,76,74,76.0,77.0,83,77,76.0,78.0
22,834631,Eintracht Frankfurt,Augsburg,09/14/2014 14:30:00,6.0,4.0,18.0,0.0,0-1,2,2,2.25,3.3,3.2,2.3,3.5,3.1,2.2,3.4,3.2,2.29,3.52,3.34,2.3,3.2,3.2,30,24.1,14,73.98,2.47,35,24.6,18,42.43,1.21,77,70,73.0,74.0,73,72,73.0,73.0
23,834629,Hannover,Hamburg,09/14/2014 16:30:00,7.0,4.0,17.0,1.0,2-0,2,2,2.2,3.4,3.2,2.25,3.5,3.2,2.15,3.4,3.3,2.19,3.6,3.5,2.2,3.3,3.3,35,24.6,16,78.05,2.23,38,24.2,21,114.95,3.03,75,74,73.0,74.0,76,73,72.0,75.0
24,834638,Freiburg,Hertha Berlin,09/19/2014 19:30:00,14.0,1.0,15.0,1.0,2-2,3,3,2.5,3.3,2.8,2.6,3.2,2.95,2.4,3.3,2.87,2.56,3.41,2.97,2.6,3.2,2.75,30,24.1,13,56.9,1.9,30,25.3,16,76.48,2.55,71,71,72.0,72.0,76,74,73.0,74.0
25,834637,Augsburg,Werder Bremen,09/20/2014 14:30:00,12.0,3.0,11.0,3.0,4-2,3,3,1.91,3.6,3.8,1.95,3.5,4.1,1.8,3.75,4.2,1.86,3.84,4.48,1.85,3.75,4.0,35,24.6,18,42.43,1.21,36,22.9,17,58.58,1.63,73,72,73.0,73.0,73,73,71.0,73.0
