,match_id,Home,Away,Datetime,HomePos,HomePts,AwayPos,AwayPts,Result,HomeMatches,AwayMatches,OddsH1,OddsD1,OddsA1,OddsH2,OddsD2,OddsA2,OddsH3,OddsD3,OddsA3,OddsH4,OddsD4,OddsA4,OddsH5,OddsD5,OddsA5,HNplayers,HAverageAge,HNforeign,HPlayerValues,HMarketValue,ANplayers,AAverageAge,ANforeign,APlayerValues,AMarketValue,HATT,HMID,HDEF,HOVR,HATT,HMID,HDEF,HOVR
0,958429,Everton,Watford,08/08/2015 15:00:00,0,0,0,0,2-2,0,0,1.7,3.9,5.5,1.7,3.6,4.7,1.75,3.8,5.0,1.7,3.95,5.62,1.73,3.5,5.0,39,24.7,19,204.13,5.23,39,26.4,35,110.13,2.82,78,78,80,78,77,74,74,75
1,958428,Chelsea,Swansea,08/08/2015 17:30:00,0,0,0,0,2-2,0,0,1.36,5.0,11.0,1.33,4.8,8.3,1.4,4.5,10.0,1.39,4.92,10.39,1.4,4.0,10.0,40,23.7,30,579.8,14.5,36,24.8,29,138.2,3.84,81,82,82,83,77,76,76,76
2,958434,Stoke,Liverpool,08/09/2015 16:00:00,0,0,0,0,0-1,0,0,3.4,3.4,2.3,2.9,3.3,2.3,3.4,3.3,2.3,3.48,3.46,2.25,3.3,3.1,2.3,31,26.3,24,127.25,4.1,44,22.5,25,325.0,7.39,76,78,76,77,81,79,79,79
3,958480,Watford,West Brom,08/15/2015 15:00:00,13,1,20,0,0-0,1,1,2.3,3.4,3.4,2.4,3.2,2.85,2.3,3.4,3.2,2.25,3.41,3.54,2.3,3.2,3.2,39,26.4,35,110.13,2.82,35,25.4,22,117.0,3.34,77,74,74,75,76,73,73,75
4,959733,Leicester,Tottenham,08/22/2015 15:00:00,2,6,14,1,1-1,2,2,2.63,3.6,2.75,2.6,3.2,2.6,2.7,3.4,2.7,2.69,3.52,2.75,2.7,3.1,2.7,35,25.9,19,91.25,2.61,31,22.7,16,253.75,8.19,76,77,75,76,82,78,79,79
5,959741,Norwich,Stoke,08/22/2015 15:00:00,9,3,13,1,1-1,2,2,2.3,3.3,3.5,2.4,3.2,2.85,2.4,3.3,3.2,2.34,3.39,3.37,2.3,3.2,3.1,41,25.6,22,103.75,2.53,31,26.3,24,127.25,4.1,78,74,73,74,76,78,76,77
6,959745,Sunderland,Swansea,08/22/2015 15:00:00,20,0,6,4,1-1,2,2,4.0,3.4,2.1,3.3,3.3,2.1,4.0,3.25,2.1,3.79,3.45,2.14,3.75,3.2,2.1,42,25.5,27,128.25,3.05,36,24.8,29,138.2,3.84,77,74,74,75,77,76,76,76
7,959748,Watford,Southampton,08/23/2015 16:00:00,12,2,17,1,0-0,2,2,2.8,3.3,2.75,2.6,3.2,2.6,2.75,3.3,2.7,2.76,3.36,2.78,2.7,3.1,2.7,39,26.4,35,110.13,2.82,35,24.1,19,187.5,5.36,77,74,74,75,76,76,76,77
8,959721,Arsenal,Liverpool,08/24/2015 20:00:00,11,3,3,6,0-0,2,2,1.75,4.0,5.0,1.8,3.5,4.2,1.75,3.75,5.0,1.74,4.0,5.12,1.73,3.5,5.0,41,23.7,29,408.6,9.97,44,22.5,25,325.0,7.39,82,79,80,82,81,79,79,79
9,959757,Aston Villa,Sunderland,08/29/2015 15:00:00,14,3,19,1,2-2,3,3,1.91,3.5,4.75,1.9,3.45,3.8,1.95,3.5,4.2,1.93,3.51,4.62,1.91,3.2,4.5,44,23.5,23,112.3,2.55,42,25.5,27,128.25,3.05,74,74,74,75,77,74,74,75
