,match_id,Home,Away,Datetime,HomePos,HomePts,AwayPos,AwayPts,Result,HomeMatches,AwayMatches,OddsH1,OddsD1,OddsA1,OddsH2,OddsD2,OddsA2,OddsH3,OddsD3,OddsA3,OddsH4,OddsD4,OddsA4,OddsH5,OddsD5,OddsA5,HNplayers,HAverageAge,HNforeign,HPlayerValues,HMarketValue,ANplayers,AAverageAge,ANforeign,APlayerValues,AMarketValue,HATT,HMID,HDEF,HOVR,HATT,HMID,HDEF,HOVR
18,1115193,Genoa,Fiorentina,12/15/2016 19:00:00,13.0,20.0,7.0,26.0,1-0,15,15,2.6,3.2,2.8,2.65,3.2,2.8,2.6,3.2,2.6,2.6,3.1,2.88,2.69,3.23,2.95,44,24.8,23,107.63,2.45,42,23.3,30,192.23,4.58,74,75,75,75,81,77,78,78
19,1115470,Empoli,Cagliari,12/17/2016 14:00:00,17.0,11.0,14.0,20.0,2-0,16,16,2.05,3.25,3.75,2.1,3.3,3.7,2.0,3.3,3.6,2.05,3.3,3.75,2.13,3.42,3.87,42,23.5,17,58.33,1.39,46,23.7,17,63.23,1.37,72,73,73,73,74,73,73,74
20,1115472,Juventus,Roma,12/17/2016 19:45:00,1.0,39.0,2.0,35.0,1-0,16,16,1.7,3.6,5.0,1.75,3.7,5.25,1.75,3.5,4.5,1.73,3.6,4.75,1.76,3.82,5.31,38,25.2,19,422.0,11.11,47,22.7,25,285.43,6.07,89,84,85,85,82,81,81,81
21,1115477,Sassuolo,Inter,12/18/2016 11:30:00,15.0,17.0,9.0,24.0,0-1,16,16,3.4,3.6,2.05,3.75,3.5,2.0,3.3,3.3,2.1,3.4,3.6,2.05,3.79,3.63,2.08,47,23.6,7,92.9,1.98,41,24.4,29,318.85,7.78,76,76,76,76,82,81,79,81
22,1115476,Pescara,Bologna,12/18/2016 14:00:00,19.0,8.0,16.0,17.0,0-3,16,16,2.4,3.0,3.2,2.45,3.1,3.1,2.5,3.1,2.8,2.4,3.1,3.1,2.47,3.23,3.28,50,23.8,19,44.45,0.889,47,23.6,21,86.78,1.85,72,70,72,72,76,74,74,75
23,1115478,Udinese,Crotone,12/18/2016 14:00:00,13.0,21.0,18.0,9.0,2-0,16,16,1.57,3.8,6.0,1.6,3.8,6.25,1.5,4.0,6.1,1.6,3.8,5.75,1.63,4.03,6.3,44,23.5,34,105.33,2.39,37,24.0,12,24.9,0.673,75,75,76,76,70,71,70,70
24,1115469,Chievo,Sampdoria,12/18/2016 14:00:00,11.0,22.0,12.0,22.0,2-1,16,16,2.2,3.25,3.3,2.3,3.2,3.3,2.2,3.2,3.2,2.25,3.1,3.3,2.38,3.26,3.41,44,25.3,20,45.9,1.04,41,23.6,28,87.55,2.14,75,77,75,76,77,75,73,75
25,1115475,Napoli,Torino,12/18/2016 14:00:00,4.0,31.0,8.0,25.0,5-3,16,16,1.45,4.2,7.5,1.5,4.5,6.25,1.55,3.9,5.6,1.48,4.33,6.5,1.49,4.59,7.61,37,24.7,22,303.9,8.21,49,23.2,22,133.4,2.72,82,81,79,81,78,78,75,77
26,1115471,Genoa,Palermo,12/18/2016 19:45:00,10.0,23.0,20.0,6.0,3-4,16,16,1.57,3.75,6.0,1.55,4.1,6.25,1.55,3.9,5.6,1.53,3.8,6.5,1.57,4.05,7.36,44,24.8,23,107.63,2.45,39,23.4,23,42.78,1.1,74,75,75,75,73,72,73,72
27,1115473,Lazio,Fiorentina,12/18/2016 19:45:00,5.0,31.0,7.0,26.0,3-1,16,16,2.0,3.4,3.75,2.0,3.5,3.75,1.9,3.45,3.8,1.95,3.4,3.8,2.01,3.61,4.08,45,22.8,32,171.25,3.81,42,23.3,30,192.23,4.58,81,79,78,79,81,77,78,78
28,1115489,Atalanta,Empoli,12/20/2016 19:45:00,6.0,29.0,17.0,14.0,2-1,17,17,1.53,3.9,7.0,1.53,3.9,7.0,1.65,3.6,5.1,1.53,3.8,7.0,1.55,4.08,7.74,44,24.5,17,80.23,1.82,42,23.5,17,58.33,1.39,76,74,75,75,72,73,73,73
29,1115494,Inter,Lazio,12/21/2016 19:45:00,7.0,27.0,4.0,34.0,3-0,17,17,2.15,3.5,3.3,2.1,3.5,3.5,2.1,3.3,3.3,2.05,3.4,3.5,2.13,3.6,3.68,41,24.4,29,318.85,7.78,45,22.8,32,171.25,3.81,82,81,79,81,81,79,78,79
30,1115491,Cagliari,Sassuolo,12/22/2016 19:45:00,15.0,20.0,16.0,17.0,4-3,17,17,2.5,3.4,2.8,2.5,3.25,2.9,2.3,3.2,3.0,2.4,3.25,2.9,2.53,3.43,3.02,46,23.7,17,63.23,1.37,47,23.6,7,92.9,1.98,74,73,73,74,76,76,76,76
31,1115493,Fiorentina,Napoli,12/22/2016 19:45:00,8.0,26.0,3.0,34.0,3-3,17,17,3.5,3.5,2.1,3.4,3.6,2.1,3.1,3.3,2.2,3.4,3.5,2.05,3.56,3.7,2.13,42,23.3,30,192.23,4.58,37,24.7,22,303.9,8.21,81,77,78,78,82,81,79,81
32,1115495,Palermo,Pescara,12/22/2016 19:45:00,19.0,9.0,20.0,8.0,1-1,17,17,2.2,3.3,3.4,2.2,3.25,3.5,2.2,3.2,3.2,2.1,3.2,3.6,2.19,3.33,3.79,39,23.4,23,42.78,1.1,50,23.8,19,44.45,0.889,73,72,73,72,72,70,72,72
33,1115496,Roma,Chievo,12/22/2016 19:45:00,2.0,35.0,10.0,25.0,3-1,17,17,1.33,5.5,8.0,1.3,5.5,9.75,1.3,5.0,9.0,1.3,5.0,10.0,1.33,5.7,10.66,47,22.7,25,285.43,6.07,44,25.3,20,45.9,1.04,82,81,81,81,75,77,75,76
34,1115497,Sampdoria,Udinese,12/22/2016 19:45:00,13.0,22.0,11.0,24.0,0-0,17,17,2.2,3.4,3.3,2.15,3.3,3.5,2.1,3.1,3.55,2.15,3.25,3.5,2.21,3.42,3.63,41,23.6,28,87.55,2.14,44,23.5,34,105.33,2.39,77,75,73,75,75,75,76,76
