,match_id,Home,Away,Datetime,HomePos,HomePts,AwayPos,AwayPts,Result,HomeMatches,AwayMatches,OddsH1,OddsD1,OddsA1,OddsH2,OddsD2,OddsA2,OddsH3,OddsD3,OddsA3,OddsH4,OddsD4,OddsA4,OddsH5,OddsD5,OddsA5,HNplayers,HAverageAge,HNforeign,HPlayerValues,HMarketValue,ANplayers,AAverageAge,ANforeign,APlayerValues,AMarketValue,HATT,HMID,HDEF,HOVR,HATT,HMID,HDEF,HOVR
0,1201828,Bayern,Leverkusen,08/18/2017 19:30:00,,,,,3-1,0,0,1.25,6.0,12.0,1.22,6.25,13.5,1.3,6.0,8.5,1.22,6.0,13.0,1.26,6.75,12.3,38,23.7,18,610.25,16.06,27,24.3,14,225.4,8.35,91,85,86,86,79,79,79,79
1,1201829,Hoffenheim,Werder Bremen,08/19/2017 14:30:00,,,,,1-0,0,0,1.75,4.0,4.33,1.75,4.0,4.4,1.8,3.7,4.3,1.75,4.0,4.2,1.81,4.12,4.38,36,23.1,13,123.35,3.43,33,24.6,19,78.43,2.38,80,76,76,78,77,77,75,76
2,1201830,Hertha Berlin,Stuttgart,08/19/2017 14:30:00,,,,,2-0,0,0,2.0,3.4,3.9,2.05,3.5,3.6,2.0,3.4,3.8,2.05,3.4,3.5,2.07,3.58,3.82,32,23.9,14,89.85,2.81,34,23.8,17,73.88,2.17,75,77,77,77,76,75,75,75
3,1201833,Wolfsburg,Borussia Dortmund,08/19/2017 14:30:00,,,,,0-3,0,0,3.8,4.0,1.85,4.1,3.9,1.83,4.1,3.7,1.85,3.9,3.8,1.83,4.24,4.12,1.83,33,23.3,19,150.8,4.57,35,24.0,19,449.23,12.84,77,79,75,77,81,80,81,81
4,1201836,Wolfsburg,Borussia Dortmund,08/19/2017 14:30:00,,,,,0-3,0,0,3.8,4.0,1.85,4.1,3.9,1.83,4.1,3.7,1.85,3.9,3.8,1.83,4.24,4.12,1.83,33,23.3,19,150.8,4.57,35,24.0,19,449.23,12.84,77,79,75,77,81,80,81,81
5,1201834,Hamburg,Augsburg,08/19/2017 14:30:00,,,,,1-0,0,0,2.1,3.4,3.6,2.15,3.3,3.6,2.1,3.4,3.5,2.15,3.2,3.5,2.19,3.35,3.7,34,23.5,16,70.08,2.06,33,24.6,16,54.38,1.65,73,73,74,74,78,74,75,75
6,1201835,Mainz,Hannover,08/19/2017 14:30:00,,,,,0-1,0,0,2.0,3.4,4.0,2.0,3.4,3.9,2.1,3.4,3.5,2.0,3.3,4.0,1.99,3.53,4.2,33,24.4,18,76.65,2.32,30,24.9,13,48.8,1.63,76,75,74,75,76,74,75,75
7,1201831,Freiburg,Eintracht Frankfurt,08/20/2017 14:30:00,,,,,0-0,0,0,2.45,3.25,3.0,2.5,3.2,3.0,2.4,3.4,2.9,2.5,3.1,2.9,2.56,3.3,3.02,36,24.5,14,72.73,2.02,36,24.0,23,82.3,2.29,74,72,73,73,76,77,75,77
8,1201832,Borussia M.Gladbach,FC Cologne,08/20/2017 17:00:00,,,,,1-0,0,0,1.91,3.5,4.1,1.95,3.5,3.9,2.1,3.4,3.5,1.91,3.4,3.9,1.94,3.65,4.32,35,23.6,19,150.18,4.29,38,23.5,18,120.7,3.18,78,78,78,78,75,77,75,76
9,1201839,FC Cologne,Hamburg,08/25/2017 19:30:00,12.0,0.0,5.0,3.0,1-3,1,1,1.95,3.4,4.0,2.0,3.3,4.1,1.9,3.5,4.1,1.95,3.2,3.8,2.03,3.52,4.12,38,23.5,18,120.7,3.18,34,23.5,16,70.08,2.06,75,77,75,76,73,73,74,74
10,1201840,Werder Bremen,Bayern,08/26/2017 14:30:00,14.0,0.0,2.0,3.0,0-2,1,1,11.0,6.5,1.25,11.0,7.0,1.22,9.0,6.5,1.27,12.0,5.8,1.22,13.18,6.83,1.25,33,24.6,19,78.43,2.38,38,23.7,18,610.25,16.06,77,77,75,76,91,85,86,86
11,1201841,Eintracht Frankfurt,Wolfsburg,08/26/2017 14:30:00,9.0,1.0,18.0,0.0,0-1,1,1,2.3,3.25,3.3,2.3,3.3,3.2,2.3,3.3,3.15,2.2,3.1,3.2,2.29,3.45,3.4,36,24.0,23,82.3,2.29,33,23.3,19,150.8,4.57,76,77,75,77,77,79,75,77
12,1201842,Leverkusen,Hoffenheim,08/26/2017 14:30:00,15.0,0.0,8.0,3.0,2-2,1,1,2.05,3.6,3.6,2.05,3.6,3.5,2.2,3.4,3.25,2.0,3.5,3.3,2.08,3.87,3.55,27,24.3,14,225.4,8.35,36,23.1,13,123.35,3.43,79,79,79,79,80,76,76,78
13,1201843,Augsburg,Borussia M.Gladbach,08/26/2017 14:30:00,11.0,0.0,6.0,3.0,2-2,1,1,3.25,3.4,2.25,3.3,3.3,2.25,3.15,3.3,2.3,3.25,3.1,2.2,3.46,3.44,2.27,33,24.6,16,54.38,1.65,35,23.6,19,150.18,4.29,78,74,75,75,78,78,78,78
14,1201845,Stuttgart,Mainz,08/26/2017 14:30:00,17.0,0.0,13.0,0.0,1-0,1,1,2.3,3.4,3.1,2.3,3.4,3.1,2.3,3.3,3.15,2.2,3.3,3.0,2.32,3.56,3.25,34,23.8,17,73.88,2.17,33,24.4,18,76.65,2.32,76,75,75,75,76,75,74,75
15,1201837,Borussia Dortmund,Hertha Berlin,08/26/2017 17:30:00,1.0,3.0,3.0,3.0,2-0,1,1,1.36,5.0,7.5,1.36,5.0,8.75,1.35,5.3,8.0,1.36,4.75,8.0,1.38,5.35,9.23,35,24.0,19,449.23,12.84,32,23.9,14,89.85,2.81,81,80,81,81,75,77,77,77
16,1201838,RasenBallsport Leipzig,Freiburg,08/27/2017 14:30:00,16.0,0.0,10.0,1.0,4-1,1,1,1.36,5.0,8.5,1.35,5.0,9.0,1.45,4.5,7.0,1.33,4.75,9.0,1.36,5.25,10.44,28,23.1,19,200.98,7.18,36,24.5,14,72.73,2.02,78,80,76,78,74,72,73,73
17,1201844,Hannover,Schalke,08/27/2017 17:00:00,7.0,3.0,4.0,3.0,1-0,1,1,3.3,3.4,2.2,3.3,3.6,2.15,3.25,3.4,2.2,3.2,3.3,2.15,3.44,3.53,2.24,30,24.9,13,48.8,1.63,29,24.6,18,205.2,7.08,76,74,75,75,78,79,79,79
18,1201852,Hamburg,RasenBallsport Leipzig,09/08/2017 19:30:00,3.0,6.0,7.0,3.0,0-2,2,2,4.0,3.6,1.91,4.0,3.6,1.91,4.1,3.5,1.9,3.7,3.5,1.95,3.88,3.76,2.01,34,23.5,16,70.08,2.06,28,23.1,19,200.98,7.18,73,73,74,74,78,80,76,78
19,1201848,Freiburg,Borussia Dortmund,09/09/2017 14:30:00,15.0,1.0,1.0,6.0,0-0,2,2,7.5,5.0,1.4,7.5,5.0,1.4,6.5,4.2,1.5,7.5,4.6,1.4,7.81,4.99,1.45,36,24.5,14,72.73,2.02,35,24.0,19,449.23,12.84,74,72,73,73,81,80,81,81
