,match_id,Home,Away,Datetime,HomePos,HomePts,AwayPos,AwayPts,Result,HomeMatches,AwayMatches,OddsH1,OddsD1,OddsA1,OddsH2,OddsD2,OddsA2,OddsH3,OddsD3,OddsA3,OddsH4,OddsD4,OddsA4,OddsH5,OddsD5,OddsA5,HNplayers,HAverageAge,HNforeign,HPlayerValues,HMarketValue,ANplayers,AAverageAge,ANforeign,APlayerValues,AMarketValue,HATT,HMID,HDEF,HOVR,HATT,HMID,HDEF,HOVR
20,411042,West Ham,Chelsea,09/11/2010 15:00:00,20,0,1,9,1-3,3,3,0,10,5,1.33,9,5,1.3,9,5,1.3,7.3,4.5,1.35,9,5,39,25.1,24,158.95,4.08,33,24.5,22,446.15,13.52,74,76,74,75,85,84,83,83
21,411043,Stoke,Aston Villa,09/13/2010 20:00:00,19,0,4,6,2-1,3,3,0,2.5,3.25,2.88,2.5,3.15,2.75,2.4,3.25,2.8,2.55,3.2,2.55,2.5,3.3,33,27,20,96.4,2.92,39,25.1,20,207.75,5.33,76,73,75,74,78,80,78,78
22,411044,Everton,Man Utd,09/11/2010 12:45:00,18,1,3,7,3-3,3,3,0,4.2,3.4,1.91,4.25,3.4,1.8,4,3.5,1.85,3.8,3.4,1.85,4.33,3.5,32,23.9,21,178.53,5.58,43,24.1,29,384.15,8.93,80,79,78,78,85,82,82,82
23,411046,Man Utd,Liverpool,09/19/2010 13:30:00,3,8,13,5,3-2,4,4,0,1.7,3.5,5.5,1.65,3.6,5,1.7,3.5,5,1.75,3.4,4.3,1.73,3.5,43,24.1,29,384.15,8.93,42,23.5,25,365.5,8.7,85,82,82,82,83,81,81,80
24,411049,Aston Villa,Bolton,09/18/2010 15:00:00,7,6,12,5,1-1,4,4,0,1.8,3.6,4.5,1.8,3.3,4.5,1.8,3.3,4.5,1.8,3.4,4,1.8,3.25,39,25.1,20,207.75,5.33,34,25.4,18,93.4,2.75,78,80,78,78,76,76,75,75
25,411050,Everton,Newcastle,09/18/2010 15:00:00,19,2,14,4,0-1,4,4,0,1.62,3.75,6,1.6,3.6,5.5,1.6,3.5,6,1.7,3.5,4.4,1.67,3.5,32,23.9,21,178.53,5.58,38,23.7,17,95.65,2.52,80,79,78,78,75,73,71,74
26,411051,Blackburn,Fulham,09/18/2010 15:00:00,15,4,6,6,1-1,4,4,0,2,3.3,4,2,3.3,3.55,2,3.25,3.75,2.05,3.2,3.3,2.1,3.25,37,25.1,29,95.1,2.57,34,27.5,27,111.95,3.29,75,75,75,75,79,76,77,77
27,411052,West Brom,Birmingham,09/18/2010 15:00:00,16,4,5,6,3-1,4,4,0,2.25,3.3,3.25,2.2,3.2,3.15,2.3,3.25,3,2.4,3.1,2.8,2.38,3,37,24.3,24,85.03,2.3,34,25.8,18,102.9,3.03,74,68,70,73,77,77,76,76
28,411053,Stoke,West Ham,09/18/2010 12:45:00,18,3,20,0,1-1,4,4,0,1.91,3.4,4.2,1.95,3.35,3.7,1.95,3.4,3.75,2,3.3,3.3,2,3.4,33,27,20,96.4,2.92,39,25.1,24,158.95,4.08,76,73,75,74,74,76,74,75
29,411057,Liverpool,Sunderland,09/25/2010 15:00:00,16,5,11,6,2-2,5,5,0,1.44,4.33,7.5,1.45,4,7,1.45,4.25,6.5,1.45,3.9,6.5,1.5,4,42,23.5,25,365.5,8.7,39,23.7,20,137.33,3.52,83,81,81,80,77,74,75,75
30,411059,Newcastle,Stoke,09/26/2010 16:10:00,6,7,17,4,1-2,5,5,0,1.91,3.4,4.2,1.9,3.3,3.95,1.9,3.3,4,2,3.3,3.3,1.91,3.4,38,23.7,17,95.65,2.52,33,27,20,96.4,2.92,75,73,71,74,76,73,75,74
31,411062,Sunderland,Aston Villa,10/23/2010 15:00:00,13,9,8,11,1-0,8,8,0,2.4,3.25,3,2.4,3.2,2.85,2.4,3.2,2.9,2.4,3.2,2.7,2.4,3.3,39,23.7,20,137.33,3.52,39,25.1,20,207.75,5.33,77,74,75,75,78,80,78,78
32,411063,Arsenal,Birmingham,10/16/2010 15:00:00,4,11,16,7,2-1,7,7,0,1.29,5.5,11,1.28,5,9.75,1.3,5,9,1.33,4.6,7.8,1.3,5,34,23.4,27,304.38,8.95,34,25.8,18,102.9,3.03,84,84,80,81,77,77,76,76
33,411064,Tottenham,Everton,10/23/2010 12:45:00,5,14,11,9,1-1,8,8,0,2.1,3.25,3.75,1.95,3.3,3.75,2.05,3.3,3.5,1.95,3.2,3.6,2,3.4,38,24.7,21,296,7.79,32,23.9,21,178.53,5.58,80,81,79,80,80,79,78,78
34,411065,Aston Villa,Chelsea,10/16/2010 17:30:00,8,10,1,18,0-0,7,7,0,5,3.6,1.73,5.5,3.9,1.65,4.75,3.6,1.7,4.3,3.4,1.75,5,3.5,39,25.1,20,207.75,5.33,33,24.5,22,446.15,13.52,78,80,78,78,85,84,83,83
35,411071,Wolves,West Ham,10/16/2010 15:00:00,19,5,20,5,1-1,7,7,0,2.25,3.2,3.4,2.15,3.2,3.3,2.25,3.25,3.1,2.25,3.2,2.9,2.25,3.25,42,23.7,23,76.8,1.83,39,25.1,24,158.95,4.08,76,72,73,73,74,76,74,75
36,411072,West Brom,Fulham,10/23/2010 15:00:00,6,12,12,9,2-1,8,8,0,2.2,3.25,3.4,2.1,3.2,3.4,2.15,3.25,3.3,2.2,3.2,3,2.1,3.25,37,24.3,24,85.03,2.3,34,27.5,27,111.95,3.29,74,68,70,73,79,76,77,77
37,411074,Wolves,Aston Villa,09/26/2010 14:05:00,15,5,8,7,1-2,5,5,0,2.88,3.25,2.5,2.7,3.2,2.5,2.75,3.25,2.45,2.6,3.2,2.5,2.8,3.3,42,23.7,23,76.8,1.83,39,25.1,20,207.75,5.33,76,72,73,73,78,80,78,78
38,411075,Stoke,Man Utd,10/24/2010 13:30:00,9,10,4,14,1-2,8,8,0,5.5,3.75,1.67,5.25,3.6,1.63,5,3.6,1.67,4.4,3.5,1.7,5,3.75,33,27,20,96.4,2.92,43,24.1,29,384.15,8.93,76,73,75,74,85,82,82,82
39,411078,Wigan,Bolton,10/23/2010 15:00:00,15,9,7,11,1-1,8,8,0,2.38,3.25,3.1,2.45,3.1,2.85,2.4,3.2,2.85,2.3,3.2,2.8,2.4,3.3,35,24,24,72.1,2.06,34,25.4,18,93.4,2.75,71,74,72,73,76,76,75,75
40,411079,Bolton,Stoke,10/16/2010 15:00:00,12,8,7,10,2-1,7,7,0,2.2,3.2,3.5,2.15,3.25,3.25,2.2,3.2,3.2,2.15,3.1,3.1,2.2,3.2,34,25.4,18,93.4,2.75,33,27,20,96.4,2.92,76,76,75,75,76,73,75,74
41,411081,Chelsea,Wolves,10/23/2010 15:00:00,1,19,18,6,2-0,8,8,0,1.13,8.5,19,1.12,7.5,18.5,1.13,7.5,16,1.12,7,14,1.12,8,33,24.5,22,446.15,13.52,42,23.7,23,76.8,1.83,85,84,83,83,76,72,73,73
42,411083,Bolton,Man Utd,09/26/2010 12:00:00,13,6,3,11,2-2,5,5,0,7.5,4,1.5,7,4,1.45,6,4,1.5,5.5,3.9,1.5,6.5,3.75,34,25.4,18,93.4,2.75,43,24.1,29,384.15,8.93,76,76,75,75,85,82,82,82
43,411084,Man Utd,Tottenham,10/30/2010 17:30:00,3,17,5,15,2-0,9,9,0,1.57,4,6,1.6,4,5.75,1.6,3.75,5.5,1.6,3.6,5,1.62,3.75,43,24.1,29,384.15,8.93,38,24.7,21,296,7.79,85,82,82,82,80,81,79,80
44,411089,Aston Villa,Birmingham,10/31/2010 11:00:00,10,11,12,10,0-0,9,9,0,1.8,3.6,4.5,1.85,3.4,4.6,1.8,3.3,4.5,1.8,3.4,4,1.83,3.4,39,25.1,20,207.75,5.33,34,25.8,18,102.9,3.03,78,80,78,78,77,77,76,76
45,411091,Everton,Stoke,10/30/2010 15:00:00,11,10,13,10,1-0,9,9,0,1.57,3.75,6.5,1.5,3.8,6.5,1.57,3.5,6.5,1.6,3.6,5,1.57,3.75,32,23.9,21,178.53,5.58,33,27,20,96.4,2.92,80,79,78,78,76,73,75,74
46,411092,Tottenham,Aston Villa,10/02/2010 15:00:00,8,8,5,10,2-1,6,6,0,1.91,3.5,4,1.9,3.45,3.75,2,3.25,3.75,1.85,3.4,3.8,2,3.2,38,24.7,21,296,7.79,39,25.1,20,207.75,5.33,80,81,79,80,78,80,78,78
47,411094,West Ham,Fulham,10/02/2010 15:00:00,19,4,7,8,1-1,6,6,0,2.25,3.25,3.3,2.25,3.2,3.05,2.3,3.25,3,2.3,3.2,2.8,2.25,3.25,39,25.1,24,158.95,4.08,34,27.5,27,111.95,3.29,74,76,74,75,79,76,77,77
48,411100,West Brom,Bolton,10/02/2010 15:00:00,6,10,12,7,1-1,6,6,0,2.1,3.25,3.75,2.1,3.25,3.35,2.2,3.2,3.2,2.1,3.2,3.2,2.25,3.25,37,24.3,24,85.03,2.3,34,25.4,18,93.4,2.75,74,68,70,73,76,76,75,75
49,411104,Wigan,Wolves,10/02/2010 12:45:00,18,5,17,5,2-0,6,6,1,2.25,3.25,3.3,2.15,3.2,3.3,2.3,3.2,3,2.1,3.2,3.2,2.25,3.25,35,24,24,72.1,2.06,42,23.7,23,76.8,1.83,71,74,72,73,76,72,73,73
50,411106,Chelsea,Arsenal,10/03/2010 16:00:00,1,15,3,11,2-0,6,6,0,1.73,3.6,5,1.65,3.75,4.75,1.75,3.5,4.5,1.75,3.4,4.3,1.73,3.5,33,24.5,22,446.15,13.52,34,23.4,27,304.38,8.95,85,84,83,83,84,84,80,81
51,411108,Liverpool,Chelsea,11/07/2010 15:00:00,13,12,1,25,2-0,10,10,0,3.8,3.4,2,3.75,3.3,1.95,3.75,3.2,2,3.2,3.2,2.1,3.75,3.4,42,23.5,25,365.5,8.7,33,24.5,22,446.15,13.52,83,81,81,80,85,84,83,83
52,411109,Sunderland,Stoke,11/06/2010 14:00:00,12,12,16,10,2-0,10,10,0,2.1,3.2,3.75,2,3.2,3.75,2.05,3.2,3.6,2,3.2,3.4,2.1,3.3,39,23.7,20,137.33,3.52,33,27,20,96.4,2.92,77,74,75,75,76,73,75,74
53,411111,Stoke,Birmingham,11/09/2010 18:45:00,17,10,15,12,3-2,11,11,0,2.1,3.2,3.75,2.05,3.2,3.6,2.1,3.2,3.5,2.1,3.2,3.2,2.1,3.3,33,27,20,96.4,2.92,34,25.8,18,102.9,3.03,76,73,75,74,77,77,76,76
54,411112,West Ham,Blackpool,11/13/2010 14:00:00,20,8,14,14,0-0,12,12,0,1.91,3.6,4,1.85,3.6,3.8,1.9,3.4,4,1.9,3.3,3.7,1.91,3.6,39,25.1,24,158.95,4.08,45,24.2,23,38.1,0.886,74,76,74,75,70,70,69,69
55,411113,Arsenal,Tottenham,11/20/2010 11:45:00,2,26,7,19,2-3,13,13,0,1.62,4,5.5,1.6,3.75,5.25,1.65,3.75,5,1.7,3.5,4.4,1.67,3.75,34,23.4,27,304.38,8.95,38,24.7,21,296,7.79,84,84,80,81,80,81,79,80
56,411115,Arsenal,Fulham,12/04/2010 14:00:00,3,29,17,15,2-1,15,15,0,1.29,5.25,12,1.25,5.25,11,1.3,5,9,1.25,5,10,1.29,5,34,23.4,27,304.38,8.95,34,27.5,27,111.95,3.29,84,84,80,81,79,76,77,77
57,411120,Birmingham,Chelsea,11/20/2010 14:00:00,18,13,1,28,1-0,13,13,0,5,3.6,1.73,5,3.6,1.67,4.75,3.4,1.75,4.4,3.5,1.7,5.5,3.75,34,25.8,18,102.9,3.03,33,24.5,22,446.15,13.52,77,77,76,76,85,84,83,83
58,411122,Arsenal,Stoke,02/23/2011 18:45:00,2,50,9,33,1-0,26,26,0,1.3,5.25,10,1.29,5,9.5,1.3,5,9,1.27,5,9,1.25,5.5,34,23.4,27,304.38,8.95,33,27,20,96.4,2.92,84,84,80,81,76,73,75,74
59,411123,Aston Villa,Blackpool,11/10/2010 18:45:00,14,13,12,14,3-2,11,11,0,1.62,3.75,6,1.6,3.5,5.75,1.62,3.6,5.5,1.6,3.6,5,1.57,3.75,39,25.1,20,207.75,5.33,45,24.2,23,38.1,0.886,78,80,78,78,70,70,69,69
60,411125,Sunderland,Everton,11/22/2010 19:00:00,6,19,13,15,2-2,13,13,0,2.6,3.2,2.8,2.5,3.1,2.8,2.5,3.25,2.7,2.4,3.2,2.7,2.4,3.25,39,23.7,20,137.33,3.52,32,23.9,21,178.53,5.58,77,74,75,75,80,79,78,78
61,411128,Liverpool,Fulham,01/26/2011 19:00:00,13,26,16,23,1-0,23,23,0,1.53,3.8,7,1.55,3.7,6,1.57,3.75,5.75,1.55,3.7,5.4,1.57,3.6,42,23.5,25,365.5,8.7,34,27.5,27,111.95,3.29,83,81,81,80,79,76,77,77
62,411129,Everton,Bolton,11/10/2010 19:00:00,11,14,6,15,1-1,11,11,0,1.62,3.75,6,1.6,3.6,5.5,1.6,3.6,5.75,1.65,3.5,4.6,1.67,3.5,32,23.9,21,178.53,5.58,34,25.4,18,93.4,2.75,80,79,78,78,76,76,75,75
63,411130,Newcastle,Fulham,11/13/2010 14:00:00,5,17,15,13,0-0,12,12,0,1.91,3.4,4.2,1.85,3.4,4,1.95,3.2,4,1.9,3.3,3.7,1.91,3.4,38,23.7,17,95.65,2.52,34,27.5,27,111.95,3.29,75,73,71,74,79,76,77,77
64,411132,West Brom,Stoke,11/20/2010 14:00:00,12,16,10,16,0-3,13,13,0,2.2,3.2,3.5,2.1,3.1,3.5,2.15,3.2,3.3,2.2,3.2,3,2.2,3.3,37,24.3,24,85.03,2.3,33,27,20,96.4,2.92,74,68,70,73,76,73,75,74
65,411133,Man City,Bolton,12/04/2010 14:00:00,4,26,6,23,1-0,15,15,0,1.53,4,6.5,1.55,4.1,6.25,1.53,3.75,6.5,1.55,3.7,5.4,1.53,4,45,23.4,27,382.53,8.5,34,25.4,18,93.4,2.75,84,81,80,82,76,76,75,75
66,411134,Sunderland,Bolton,12/18/2010 11:45:00,7,24,6,26,1-0,17,17,0,2.2,3.2,3.5,2.05,3.25,3.5,2.2,3.2,3.2,2.2,3.2,3,2.2,3.3,39,23.7,20,137.33,3.52,34,25.4,18,93.4,2.75,77,74,75,75,76,76,75,75
