,match_id,Home,Away,Datetime,HomePos,HomePts,AwayPos,AwayPts,Result,HomeMatches,AwayMatches,OddsH1,OddsD1,OddsA1,OddsH2,OddsD2,OddsA2,OddsH3,OddsD3,OddsA3,OddsH4,OddsD4,OddsA4,OddsH5,OddsD5,OddsA5,HNplayers,HAverageAge,HNforeign,HPlayerValues,HMarketValue,ANplayers,AAverageAge,ANforeign,APlayerValues,AMarketValue,HATT,HMID,HDEF,HOVR,HATT,HMID,HDEF,HOVR
0,738468,Valencia,Malaga,08/17/2013 22:00:00,,,,,1-0,0,0,1.53,4.0,6.0,1.57,4.0,5.5,1.57,3.75,6.0,1.56,4.33,6.78,1.55,4.0,6.0,37,24.3,20,180.65,4.88,31,25.0,21,64.88,2.09,76,77,76,77.0,75,73,76,76.0
1,738467,Barcelona,Levante,08/18/2013 18:00:00,,,,,7-0,0,0,1.08,10.0,26.0,1.08,10.5,23.0,1.08,10.0,23.0,1.09,14.0,30.0,1.08,11.0,23.0,32,24.8,12,620.35,19.39,33,26.7,14,45.5,1.38,84,86,84,84.0,72,73,73,74.0
2,738461,Osasuna,Granada,08/18/2013 20:00:00,,,,,1-2,0,0,2.0,3.3,3.75,2.0,3.3,3.8,2.0,3.3,3.5,2.13,3.37,3.95,2.15,3.25,3.5,31,25.9,7,44.3,1.43,40,24.6,25,70.75,1.77,71,71,73,72.0,73,72,71,73.0
3,738463,Almeria,Villarreal,08/19/2013 21:00:00,,,,,2-3,0,0,2.6,3.2,2.75,2.55,3.25,2.75,2.37,3.2,2.87,2.7,3.32,2.87,2.5,3.2,2.9,31,25.7,12,33.8,1.09,28,23.5,10,62.8,2.24,73,69,70,70.0,71,74,71,73.0
4,738475,Getafe,Almeria,08/23/2013 19:00:00,18.0,0.0,20.0,0.0,2-2,1,1,1.85,3.5,4.2,1.8,3.4,4.6,1.85,3.5,4.2,1.91,3.63,4.54,1.83,3.5,4.4,32,26.0,6,65.1,2.03,31,25.7,12,33.8,1.09,73,73,74,74.0,73,69,70,70.0
5,738480,Villarreal,Valladolid,08/24/2013 22:00:00,2.0,3.0,19.0,0.0,2-1,1,1,1.85,3.6,4.0,1.85,3.4,4.33,1.9,3.4,4.0,1.88,3.7,4.6,1.85,3.5,4.33,28,23.5,10,62.8,2.24,26,26.7,13,40.88,1.57,71,74,71,73.0,73,72,71,72.0
6,738478,Levante,Sevilla,08/25/2013 20:00:00,16.0,0.0,17.0,0.0,0-0,1,1,3.5,3.3,2.1,3.5,3.25,2.1,3.2,3.25,2.25,3.54,3.45,2.21,3.4,3.3,2.15,33,26.7,14,45.5,1.38,43,23.8,22,147.1,3.42,72,73,73,74.0,78,75,75,76.0
7,738479,Malaga,Barcelona,08/25/2013 20:00:00,14.0,0.0,1.0,3.0,0-1,1,1,13.0,6.0,1.22,14.0,6.25,1.2,12.0,6.0,1.22,13.7,6.78,1.25,12.0,7.0,1.2,31,25.0,21,64.88,2.09,32,24.8,12,620.35,19.39,75,73,76,76.0,84,86,84,84.0
8,738473,Granada,Real Madrid,08/26/2013 20:00:00,4.0,3.0,6.0,3.0,0-1,1,1,7.5,5.5,1.33,9.25,5.25,1.3,9.0,5.5,1.3,9.11,5.52,1.37,8.0,5.5,1.33,40,24.6,25,70.75,1.77,34,24.0,16,606.6,17.84,73,72,71,73.0,88,83,82,84.0
9,738485,Valladolid,Getafe,08/31/2013 20:00:00,20.0,0.0,15.0,1.0,1-0,2,2,2.1,3.3,3.5,2.1,3.3,3.5,2.15,3.3,3.4,2.27,3.37,3.53,2.25,3.2,3.3,26,26.7,13,40.88,1.57,32,26.0,6,65.1,2.03,73,72,71,72.0,73,73,74,74.0
